% ARFF file for Verbmobil
% Phoneme: vowels_no_schwa
%
@relation vowels_no_schwa

% List of attributes:
%
% Duration is expressed in milliseconds
@attribute phoneme { a, a~, e, E, I, i, O, o, U, u, Y, y, 9, 2, a:, a~:, e:, E:, i:, o:, u:, y:, 2:, OY, aU, aI,  }
@attribute filename string
@attribute speech_position { Start_word, Middle_word, End_word }
@attribute word { CARD, gib, to, PTKANT, he, TRUNC, ART, PRF, f, APPO, <aeh>, de, fuen, Mittw, PPER, Ma, g, VVIZU, Bla-Damm, Rueckscha, VVINF, PIDAT, VVIMP, Prinzen, mo, <aehm>, al, Unterkunfts, VAFIN, t, ADV, PAV, Anfa, Flu, PRELS, ze, PWAT, KON, PTKVZ, KOKOM, PTKA, ADJA, SPELL, Marriott-Ho, tschamtatam, au, ueber, Wieder, PIAT, Fro, so, Au, m, PWAV, ORD, no, VAINF, bescha, gla, FW, VAPP, VMINF, ADJD, k, Flieg, PTKZU, PDS, Mont, PPOSAT, ITJ, NN, VMFIN, h, wa, VVPP, v, VVFIN, dorten, Flugzeig, NE, KOUI, schlech, PIS, F, Zu, Rueckf, KOUS, PWS, PTKNEG, APPRART, APPR, PDAT,  }
@attribute pause { near_pause, no_pause }
@attribute stress { none, p_stress, s_stress }
@attribute overlapping { 1, 0 }
@attribute speech_rate_pho numeric
@attribute local_speech_rate numeric
@attribute speech_rate_msyl numeric
@attribute speech_rate_ksyl numeric
@attribute duration numeric

@data
a:, g334acn1_018_AJZ.par, Start_word, VAFIN, no_pause, p_stress, 0, 16.4, 1.0, 6.8, 8.8, 59.94
a:, g334acn1_018_AJZ.par, Middle_word, ADV, no_pause, p_stress, 0, 16.4, 2.3, 6.8, 8.8, 49.94
a:, g334acn1_020_AJZ.par, Start_word, ITJ, near_pause, p_stress, 0, 16.4, 0.5, 6.2, 8.3, 179.94
a:, g334acn1_020_AJZ.par, Middle_word, ADV, no_pause, p_stress, 0, 16.4, 1.8, 6.2, 8.3, 49.94
a:, g334acn1_020_AJZ.par, Middle_word, ADJD, no_pause, none, 0, 16.4, 1.1, 6.2, 8.3, 119.94
a:, g334acn1_020_AJZ.par, Middle_word, VAFIN, no_pause, p_stress, 0, 16.4, 1.7, 6.2, 8.3, 39.94
a:, g334acn1_020_AJZ.par, Middle_word, NN, no_pause, p_stress, 0, 16.4, 0.8, 6.2, 8.3, 89.94
a:, g334acn1_020_AJZ.par, Middle_word, ADV, no_pause, p_stress, 0, 16.4, 1.8, 6.2, 8.3, 49.94
a:, g334acn1_022_AJZ.par, Middle_word, ADV, no_pause, p_stress, 0, 17.2, 1.8, 7.0, 9.1, 39.94
a:, g334acn1_022_AJZ.par, Middle_word, VAFIN, no_pause, p_stress, 0, 17.2, 2.0, 7.0, 9.1, 39.94
a:, g334acn1_022_AJZ.par, Middle_word, ADV, no_pause, p_stress, 0, 17.2, 0.8, 7.0, 9.1, 109.94
a:, g334acn1_022_AJZ.par, Middle_word, ADV, no_pause, p_stress, 0, 17.2, 1.4, 7.0, 9.1, 59.94
a:, g334acn1_022_AJZ.par, Middle_word, VVINF, no_pause, s_stress, 0, 17.2, 0.9, 7.0, 9.1, 79.94
a:, g334acn1_022_AJZ.par, Middle_word, VVPP, no_pause, p_stress, 0, 17.2, 1.2, 7.0, 9.1, 89.94
a:, g334acn1_022_AJZ.par, Middle_word, VAFIN, no_pause, p_stress, 0, 17.2, 1.4, 7.0, 9.1, 39.94
a:, g334acn1_025_AJZ.par, End_word, ADJD, no_pause, p_stress, 0, 14.6, 1.5, 6.4, 7.3, 79.94
a:, g334acn1_027_AJZ.par, Start_word, ADJD, near_pause, none, 1, 13.9, 0.6, 6.3, 7.5, 239.94
a:, g334acn1_027_AJZ.par, Middle_word, ADV, no_pause, p_stress, 0, 13.9, 0.8, 6.3, 7.5, 79.94
a:, g334acn1_030_AJZ.par, Start_word, ADJD, near_pause, none, 0, 14.5, 0.7, 6.1, 7.3, 179.94
a:, g334acn1_030_AJZ.par, Middle_word, ADJD, no_pause, none, 0, 14.5, 0.9, 6.1, 7.3, 159.94
a:, g334acn1_030_AJZ.par, Middle_word, VVINF, no_pause, s_stress, 0, 14.5, 0.9, 6.1, 7.3, 129.94
a:, g334acn1_030_AJZ.par, Middle_word, NN, no_pause, p_stress, 0, 14.5, 0.7, 6.1, 7.3, 159.94
a:, g334acn1_030_AJZ.par, Middle_word, ADV, no_pause, p_stress, 0, 14.5, 0.9, 6.1, 7.3, 79.94
a:, g334acn1_030_AJZ.par, Middle_word, ADV, no_pause, p_stress, 0, 14.5, 0.9, 6.1, 7.3, 129.94
a:, g334acn1_030_AJZ.par, Middle_word, ADV, no_pause, p_stress, 0, 14.5, 2.1, 6.1, 7.3, 49.94
a:, g334acn1_030_AJZ.par, Middle_word, VAFIN, no_pause, p_stress, 0, 14.5, 1.1, 6.1, 7.3, 49.94
a:, g334acn1_030_AJZ.par, Middle_word, ADV, no_pause, p_stress, 0, 14.5, 1.4, 6.1, 7.3, 59.94
a:, g334acn1_033_AJZ.par, Middle_word, VVINF, no_pause, p_stress, 0, 12.0, 0.5, 5.2, 6.3, 209.94
a:, g334acn1_033_AJZ.par, End_word, ITJ, no_pause, p_stress, 0, 12.0, 0.7, 5.2, 6.3, 159.94
a:, g334acn1_035_AJZ.par, Middle_word, ADV, no_pause, s_stress, 0, 19.8, 1.5, 8.8, 12.0, 89.94
a:, g334acn1_035_AJZ.par, Middle_word, ADV, no_pause, p_stress, 0, 19.8, 1.8, 8.8, 12.0, 39.94
a:, g334acn1_035_AJZ.par, Middle_word, VAFIN, no_pause, p_stress, 0, 19.8, 1.0, 8.8, 12.0, 69.94
a:, g334acn1_035_AJZ.par, End_word, ADV, no_pause, p_stress, 0, 19.8, 1.2, 8.8, 12.0, 79.94
a:, g334acn1_037_AJZ.par, Start_word, ITJ, near_pause, p_stress, 1, 3.2, 0.4, 3.2, 3.2, 589.94
a:, g334acn1_038_AJZ.par, Middle_word, VAFIN, no_pause, p_stress, 0, 16.0, 1.0, 6.3, 7.8, 59.94
a:, g334acn1_038_AJZ.par, Middle_word, NN, no_pause, none, 0, 16.0, 0.9, 6.3, 7.8, 79.94
a:, g334acn1_038_AJZ.par, Middle_word, ADV, no_pause, p_stress, 0, 16.0, 0.2, 6.3, 7.8, 199.94
a:, g334acn1_038_AJZ.par, Middle_word, NN, no_pause, none, 0, 16.0, 1.0, 6.3, 7.8, 79.94
a:, g334acn1_038_AJZ.par, Middle_word, ADV, no_pause, p_stress, 0, 16.0, 1.0, 6.3, 7.8, 139.94
a:, g334acn1_038_AJZ.par, Middle_word, ADV, no_pause, p_stress, 0, 16.0, 1.1, 6.3, 7.8, 39.94
a:, g334acn1_038_AJZ.par, Middle_word, VVFIN, no_pause, p_stress, 0, 16.0, 1.2, 6.3, 7.8, 39.94
a:, g334acn1_040_AJZ.par, Start_word, ADJD, near_pause, none, 0, 17.7, 1.2, 7.3, 8.9, 109.94
a:, g334acn1_040_AJZ.par, Middle_word, ADJD, no_pause, none, 0, 17.7, 0.8, 7.3, 8.9, 259.94
a:, g334acn1_040_AJZ.par, Middle_word, ITJ, no_pause, p_stress, 0, 17.7, 0.9, 7.3, 8.9, 69.94
a:, g334acn1_040_AJZ.par, Middle_word, ADV, no_pause, p_stress, 0, 17.7, 0.9, 7.3, 8.9, 39.94
a:, g334acn1_040_AJZ.par, End_word, VVPP, no_pause, p_stress, 0, 17.7, 1.0, 7.3, 8.9, 129.94
a:, g334acn2_001_AKA.par, Start_word, NN, no_pause, p_stress, 0, 15.1, 0.7, 6.2, 8.1, 119.94
a:, g334acn2_001_AKA.par, Middle_word, ITJ, no_pause, p_stress, 0, 15.1, 0.9, 6.2, 8.1, 89.94
a:, g334acn2_001_AKA.par, Middle_word, VAFIN, no_pause, p_stress, 0, 15.1, 1.1, 6.2, 8.1, 39.94
a:, g334acn2_001_AKA.par, Middle_word, VAFIN, no_pause, p_stress, 0, 15.1, 1.0, 6.2, 8.1, 59.94
a:, g334acn2_001_AKA.par, Middle_word, ADV, no_pause, p_stress, 0, 15.1, 1.1, 6.2, 8.1, 99.94
a:, g334acn2_003_AKA.par, End_word, ITJ, no_pause, p_stress, 1, 11.5, 0.3, 5.5, 5.5, 369.94
a:, g334acn2_005_AKA.par, Middle_word, VVFIN, no_pause, none, 0, 13.8, 0.7, 5.7, 7.2, 139.94
a:, g334acn2_005_AKA.par, Middle_word, ADV, no_pause, none, 0, 13.8, 1.3, 5.7, 7.2, 89.94
a:, g334acn2_005_AKA.par, Middle_word, KON, no_pause, none, 0, 13.8, 1.5, 5.7, 7.2, 79.94
a:, g334acn2_005_AKA.par, Middle_word, ITJ, no_pause, none, 0, 13.8, 0.4, 5.7, 7.2, 229.94
a:, g334acn2_005_AKA.par, End_word, NN, no_pause, none, 0, 13.8, 0.9, 5.7, 7.2, 169.94
a:, g334acn2_008_AKA.par, Start_word, ITJ, near_pause, p_stress, 1, 4.8, 0.3, 2.4, 2.4, 229.94
a:, g334acn2_009_AKA.par, Middle_word, VVPP, no_pause, s_stress, 0, 15.5, 0.7, 6.9, 8.1, 159.94
a:, g334acn2_009_AKA.par, Middle_word, VAFIN, no_pause, p_stress, 0, 15.5, 0.6, 6.9, 8.1, 59.94
a:, g334acn2_009_AKA.par, Middle_word, ADV, no_pause, p_stress, 0, 15.5, 1.8, 6.9, 8.1, 49.94
a:, g334acn2_009_AKA.par, Middle_word, ADV, no_pause, p_stress, 0, 15.5, 1.2, 6.9, 8.1, 59.94
a:, g334acn2_009_AKA.par, Middle_word, VVFIN, no_pause, p_stress, 0, 15.5, 1.3, 6.9, 8.1, 69.94
a:, g334acn2_009_AKA.par, Middle_word, ADV, no_pause, p_stress, 0, 15.5, 2.0, 6.9, 8.1, 39.94
a:, g334acn2_009_AKA.par, End_word, NN, no_pause, none, 0, 15.5, 0.9, 6.9, 8.1, 59.94
a:, g334acn2_011_AKA.par, Start_word, ITJ, near_pause, p_stress, 0, 11.0, 0.3, 4.1, 5.5, 299.94
a:, g334acn2_014_AKA.par, Middle_word, ADV, no_pause, p_stress, 0, 15.3, 0.8, 6.4, 8.5, 139.94
a:, g334acn2_014_AKA.par, Middle_word, ADV, no_pause, p_stress, 0, 15.3, 0.7, 6.4, 8.5, 149.94
a:, g334acn2_014_AKA.par, Middle_word, NN, no_pause, p_stress, 0, 15.3, 0.6, 6.4, 8.5, 179.94
a:, g334acn2_014_AKA.par, Middle_word, VVINF, no_pause, p_stress, 0, 15.3, 0.6, 6.4, 8.5, 159.94
a:, g334acn2_014_AKA.par, Middle_word, NN, no_pause, p_stress, 0, 15.3, 0.7, 6.4, 8.5, 119.94
a:, g334acn2_014_AKA.par, End_word, ITJ, no_pause, p_stress, 0, 15.3, 0.6, 6.4, 8.5, 129.94
a:, g334acn2_017_AKA.par, Start_word, VAFIN, no_pause, p_stress, 0, 15.5, 2.0, 7.3, 9.8, 39.94
a:, g334acn2_017_AKA.par, End_word, ITJ, no_pause, p_stress, 1, 15.5, 0.4, 7.3, 9.8, 239.94
a:, g334acn2_021_AKA.par, Start_word, ITJ, near_pause, p_stress, 0, 12.5, 0.4, 5.1, 6.4, 199.94
a:, g334acn2_021_AKA.par, Middle_word, VAFIN, no_pause, p_stress, 0, 12.5, 0.7, 5.1, 6.4, 129.94
a:, g334acn2_021_AKA.par, Middle_word, VAFIN, no_pause, p_stress, 0, 12.5, 1.0, 5.1, 6.4, 39.94
a:, g334acn2_021_AKA.par, Middle_word, ADV, no_pause, p_stress, 0, 12.5, 0.4, 5.1, 6.4, 269.94
a:, g334acn2_021_AKA.par, Middle_word, ADV, no_pause, p_stress, 0, 12.5, 0.5, 5.1, 6.4, 199.94
a:, g334acn2_021_AKA.par, Middle_word, ITJ, no_pause, p_stress, 0, 12.5, 0.4, 5.1, 6.4, 259.94
a:, g334acn2_021_AKA.par, End_word, ADV, no_pause, p_stress, 0, 12.5, 0.8, 5.1, 6.4, 159.94
a:, g334acn2_023_AKA.par, Start_word, ITJ, near_pause, p_stress, 1, 5.6, 0.4, 2.8, 2.8, 269.94
a:, g334acn2_024_AKA.par, Start_word, ITJ, no_pause, p_stress, 0, 10.9, 0.3, 4.5, 5.4, 329.94
a:, g334acn2_024_AKA.par, Middle_word, ADV, no_pause, p_stress, 0, 10.9, 1.4, 4.5, 5.4, 39.94
a:, g334acn2_026_AKA.par, Middle_word, ADV, no_pause, p_stress, 0, 14.9, 1.6, 5.9, 7.5, 59.94
a:, g334acn2_026_AKA.par, End_word, ITJ, no_pause, p_stress, 1, 14.9, 0.4, 5.9, 7.5, 259.94
a:, g334acn2_028_AKA.par, Start_word, ITJ, near_pause, p_stress, 0, 13.6, 0.6, 6.6, 7.5, 109.94
a:, g334acn2_032_AKA.par, Middle_word, h, no_pause, p_stress, 0, 12.5, 1.0, 6.4, 7.1, 89.94
a:, g334acn2_032_AKA.par, End_word, NE, no_pause, p_stress, 0, 12.5, 0.8, 6.4, 7.1, 119.94
a:, g334acn2_032_AKA.par, End_word, NE, no_pause, s_stress, 0, 12.5, 0.8, 6.4, 7.1, 189.94
a:, g334acn2_034_AKA.par, Start_word, ITJ, near_pause, p_stress, 1, 10.5, 0.3, 5.0, 5.9, 299.94
a:, g334acn2_034_AKA.par, Middle_word, ADV, no_pause, p_stress, 0, 10.5, 1.0, 5.0, 5.9, 69.94
a:, g334acn2_034_AKA.par, Middle_word, ADV, no_pause, p_stress, 0, 10.5, 0.7, 5.0, 5.9, 199.94
a:, g334acn2_034_AKA.par, Middle_word, ADV, no_pause, p_stress, 0, 10.5, 0.8, 5.0, 5.9, 79.94
a:, g334acn2_036_AKA.par, Middle_word, ITJ, no_pause, p_stress, 0, 14.4, 0.3, 6.2, 7.8, 189.94
a:, g334acn2_036_AKA.par, Middle_word, ADV, no_pause, p_stress, 0, 14.4, 1.3, 6.2, 7.8, 69.94
a:, g334acn2_036_AKA.par, Middle_word, ADV, no_pause, p_stress, 0, 14.4, 1.8, 6.2, 7.8, 49.94
a:, g334acn2_036_AKA.par, End_word, ITJ, no_pause, p_stress, 1, 14.4, 0.7, 6.2, 7.8, 169.94
a:, g334acn2_039_AKA.par, Start_word, ITJ, near_pause, p_stress, 0, 16.1, 0.5, 7.3, 8.1, 179.94
a:, g334acn2_041_AKA.par, Start_word, VAFIN, no_pause, p_stress, 0, 16.5, 1.1, 7.1, 8.5, 39.94
a:, g341acn1_000_AKD.par, Middle_word, NN, no_pause, p_stress, 0, 12.8, 0.7, 5.2, 5.6, 129.94
a:, g341acn1_000_AKD.par, Middle_word, APPR, no_pause, p_stress, 0, 12.8, 1.2, 5.2, 5.6, 59.94
a:, g341acn1_000_AKD.par, Middle_word, VVINF, no_pause, p_stress, 0, 12.8, 0.7, 5.2, 5.6, 159.94
a:, g341acn1_000_AKD.par, Middle_word, NN, no_pause, p_stress, 0, 12.8, 0.8, 5.2, 5.6, 179.94
a:, g341acn1_000_AKD.par, End_word, ADV, no_pause, p_stress, 0, 12.8, 0.8, 5.2, 5.6, 119.94
a:, g341acn1_003_AKD.par, Start_word, ITJ, near_pause, p_stress, 0, 10.9, 0.8, 5.3, 6.2, 129.94
a:, g341acn1_003_AKD.par, Middle_word, VAFIN, no_pause, p_stress, 0, 10.9, 1.2, 5.3, 6.2, 79.94
a:, g341acn1_003_AKD.par, Middle_word, NE, no_pause, s_stress, 0, 10.9, 1.0, 5.3, 6.2, 99.94
a:, g341acn1_003_AKD.par, Middle_word, PAV, no_pause, p_stress, 0, 10.9, 0.8, 5.3, 6.2, 129.94
a:, g341acn1_005_AKD.par, Start_word, ITJ, near_pause, p_stress, 0, 5.9, 0.4, 2.9, 2.9, 179.94
a:, g341acn1_007_AKD.par, Start_word, ITJ, near_pause, p_stress, 0, 13.5, 0.7, 6.1, 7.3, 219.94
a:, g341acn1_009_AKD.par, Start_word, ADV, no_pause, p_stress, 0, 6.8, 0.3, 4.1, 4.1, 429.94
a:, g341acn1_010_AKD.par, Start_word, VAFIN, no_pause, p_stress, 0, 12.8, 0.8, 5.9, 6.8, 89.94
a:, g341acn1_010_AKD.par, Middle_word, ADJD, no_pause, p_stress, 0, 12.8, 0.8, 5.9, 6.8, 119.94
a:, g341acn1_010_AKD.par, Middle_word, ITJ, no_pause, p_stress, 0, 12.8, 0.9, 5.9, 6.8, 69.94
a:, g341acn1_010_AKD.par, Middle_word, ADV, no_pause, p_stress, 0, 12.8, 1.3, 5.9, 6.8, 39.94
a:, g341acn1_013_AKD.par, Middle_word, ADV, no_pause, p_stress, 0, 16.1, 2.0, 5.9, 7.1, 39.94
a:, g341acn1_013_AKD.par, Middle_word, ADJD, no_pause, none, 0, 16.1, 1.3, 5.9, 7.1, 89.94
a:, g341acn1_013_AKD.par, Middle_word, NN, no_pause, p_stress, 0, 16.1, 0.9, 5.9, 7.1, 169.94
a:, g341acn1_015_AKD.par, Start_word, ITJ, near_pause, p_stress, 0, 6.5, 1.7, 1.6, 1.6, 99.94
a:, g341acn1_015_AKD.par, Middle_word, ITJ, no_pause, p_stress, 0, 6.5, 0.8, 1.6, 1.6, 149.94
a:, g341acn1_016_AKD.par, Start_word, ITJ, near_pause, p_stress, 0, 7.1, 0.4, 2.6, 3.4, 289.94
a:, g341acn1_016_AKD.par, Middle_word, ITJ, no_pause, p_stress, 0, 7.1, 0.4, 2.6, 3.4, 189.94
a:, g341acn1_016_AKD.par, Middle_word, ITJ, no_pause, p_stress, 0, 7.1, 0.7, 2.6, 3.4, 79.94
a:, g341acn1_020_AKD.par, Start_word, ITJ, near_pause, p_stress, 0, 8.9, 0.6, 3.6, 3.6, 189.94
a:, g341acn1_022_AKD.par, Start_word, ADV, no_pause, p_stress, 0, 14.6, 1.6, 4.9, 6.9, 49.94
a:, g341acn1_026_AKD.par, Start_word, ITJ, near_pause, p_stress, 1, 2.8, 0.2, 1.4, 1.4, 679.94
a:, g341acn1_029_AKD.par, Start_word, ITJ, near_pause, p_stress, 0, 14.6, 0.5, 6.8, 8.3, 139.94
a:, g341acn1_029_AKD.par, Middle_word, ADV, no_pause, p_stress, 0, 14.6, 0.8, 6.8, 8.3, 69.94
a:, g341acn1_029_AKD.par, Middle_word, VVFIN, no_pause, p_stress, 0, 14.6, 1.7, 6.8, 8.3, 59.94
a:, g341acn1_029_AKD.par, Middle_word, KON, no_pause, p_stress, 0, 14.6, 1.0, 6.8, 8.3, 89.94
a:, g341acn1_029_AKD.par, Middle_word, ADV, no_pause, p_stress, 0, 14.6, 1.6, 6.8, 8.3, 49.94
a:, g341acn1_029_AKD.par, Middle_word, VVINF, no_pause, p_stress, 0, 14.6, 0.8, 6.8, 8.3, 99.94
a:, g341acn1_029_AKD.par, Middle_word, VAFIN, no_pause, p_stress, 0, 14.6, 1.3, 6.8, 8.3, 49.94
a:, g341acn1_033_AKD.par, Start_word, ITJ, near_pause, p_stress, 1, 3.7, 0.3, 1.9, 1.9, 459.94
a:, g341acn1_034_AKD.par, Start_word, ADV, near_pause, p_stress, 0, 12.4, 1.0, 5.4, 6.5, 94.94
a:, g341acn1_034_AKD.par, Middle_word, ADV, no_pause, p_stress, 0, 12.4, 1.1, 5.4, 6.5, 139.94
a:, g341acn1_036_AKD.par, Start_word, ITJ, no_pause, p_stress, 0, 16.3, 2.0, 6.3, 8.6, 39.94
a:, g341acn1_036_AKD.par, Middle_word, ITJ, no_pause, p_stress, 0, 16.3, 0.5, 6.3, 8.6, 239.94
a:, g341acn1_036_AKD.par, Middle_word, KON, no_pause, p_stress, 0, 16.3, 0.9, 6.3, 8.6, 159.94
a:, g341acn1_036_AKD.par, End_word, NN, no_pause, p_stress, 0, 16.3, 0.5, 6.3, 8.6, 189.94
a:, g341acn1_038_AKD.par, Start_word, ITJ, near_pause, p_stress, 1, 5.7, 0.4, 2.9, 2.9, 79.94
a:, g341acn1_039_AKD.par, Start_word, ITJ, near_pause, p_stress, 0, 14.9, 0.4, 6.4, 7.5, 199.94
a:, g341acn1_039_AKD.par, Middle_word, NN, no_pause, p_stress, 0, 14.9, 0.6, 6.4, 7.5, 139.94
a:, g341acn1_039_AKD.par, Middle_word, ADV, no_pause, p_stress, 0, 14.9, 1.8, 6.4, 7.5, 49.94
a:, g341acn1_041_AKD.par, Start_word, ITJ, near_pause, p_stress, 1, 12.7, 0.5, 4.8, 6.1, 159.94
a:, g341acn1_041_AKD.par, Middle_word, ADV, no_pause, p_stress, 0, 12.7, 1.2, 4.8, 6.1, 89.94
a:, g341acn1_041_AKD.par, Middle_word, NN, no_pause, p_stress, 0, 12.7, 0.6, 4.8, 6.1, 189.94
a:, g341acn1_041_AKD.par, Middle_word, NN, no_pause, s_stress, 0, 12.7, 0.6, 4.8, 6.1, 149.94
a:, g341acn1_043_AKD.par, Middle_word, VVFIN, no_pause, p_stress, 0, 14.2, 1.2, 6.6, 7.6, 79.94
a:, g341acn1_043_AKD.par, Middle_word, ADV, no_pause, none, 0, 14.2, 1.2, 6.6, 7.6, 69.94
a:, g341acn1_043_AKD.par, Middle_word, ADV, no_pause, p_stress, 0, 14.2, 2.8, 6.6, 7.6, 39.94
a:, g341acn1_043_AKD.par, Middle_word, VVINF, no_pause, s_stress, 0, 14.2, 1.1, 6.6, 7.6, 39.94
a:, g341acn1_043_AKD.par, Middle_word, VVFIN, no_pause, p_stress, 0, 14.2, 1.6, 6.6, 7.6, 39.94
a:, g341acn1_045_AKD.par, Start_word, ITJ, near_pause, p_stress, 0, 7.2, 0.5, 4.8, 4.8, 239.94
a:, g341acn1_046_AKD.par, Start_word, VVFIN, no_pause, p_stress, 0, 15.5, 1.0, 8.7, 8.7, 89.94
a:, g341acn1_046_AKD.par, Middle_word, ADV, no_pause, p_stress, 0, 15.5, 2.8, 8.7, 8.7, 39.94
a:, g341acn1_046_AKD.par, End_word, NN, no_pause, p_stress, 0, 15.5, 0.5, 8.7, 8.7, 219.94
a:, g341acn1_048_AKD.par, Start_word, ITJ, near_pause, p_stress, 1, 6.7, 0.5, 3.3, 3.3, 249.94
a:, g341acn1_055_AKD.par, Middle_word, ITJ, no_pause, p_stress, 0, 12.2, 0.4, 5.6, 7.2, 259.94
a:, g341acn1_055_AKD.par, Middle_word, VAFIN, no_pause, p_stress, 0, 12.2, 1.2, 5.6, 7.2, 69.94
a:, g341acn1_058_AKD.par, Start_word, ADJD, no_pause, p_stress, 0, 14.5, 0.6, 6.5, 6.5, 169.94
a:, g341acn1_060_AKD.par, Start_word, ITJ, near_pause, p_stress, 0, 5.5, 0.2, 1.8, 1.8, 349.94
a:, g341acn2_001_AKE.par, Start_word, NN, near_pause, p_stress, 0, 13.4, 1.1, 6.2, 6.2, 49.94
a:, g341acn2_002_AKE.par, Start_word, ITJ, near_pause, p_stress, 0, 17.0, 0.7, 7.0, 8.5, 79.94
a:, g341acn2_002_AKE.par, Middle_word, ADV, no_pause, p_stress, 0, 17.0, 1.6, 7.0, 8.5, 59.94
a:, g341acn2_002_AKE.par, Middle_word, ADV, no_pause, p_stress, 0, 17.0, 0.6, 7.0, 8.5, 139.94
a:, g341acn2_002_AKE.par, Middle_word, VAFIN, no_pause, p_stress, 0, 17.0, 0.8, 7.0, 8.5, 89.94
a:, g341acn2_004_AKE.par, Start_word, ITJ, near_pause, p_stress, 0, 14.4, 0.4, 6.0, 8.5, 279.94
a:, g341acn2_008_AKE.par, Start_word, ADV, no_pause, p_stress, 0, 16.7, 1.3, 7.2, 8.7, 69.94
a:, g341acn2_008_AKE.par, Middle_word, ADV, no_pause, p_stress, 0, 16.7, 0.5, 7.2, 8.7, 199.94
a:, g341acn2_011_AKE.par, Start_word, ITJ, near_pause, p_stress, 1, 5.6, 0.4, 2.8, 2.8, 169.94
a:, g341acn2_012_AKE.par, Start_word, ADV, no_pause, p_stress, 0, 13.2, 0.5, 4.7, 6.8, 229.94
a:, g341acn2_014_AKE.par, Start_word, ITJ, near_pause, p_stress, 0, 16.8, 1.4, 6.6, 8.6, 39.94
a:, g341acn2_014_AKE.par, Start_word, ITJ, no_pause, p_stress, 0, 16.8, 0.5, 6.6, 8.6, 209.94
a:, g341acn2_014_AKE.par, Middle_word, ADV, no_pause, p_stress, 0, 16.8, 1.6, 6.6, 8.6, 79.94
a:, g341acn2_014_AKE.par, Middle_word, ADV, no_pause, p_stress, 0, 16.8, 1.6, 6.6, 8.6, 49.94
a:, g341acn2_017_AKE.par, End_word, VAFIN, no_pause, p_stress, 0, 14.9, 1.0, 7.0, 7.9, 119.94
a:, g341acn2_019_AKE.par, Start_word, ITJ, near_pause, p_stress, 0, 15.9, 1.0, 5.9, 6.3, 89.94
a:, g341acn2_019_AKE.par, Middle_word, VAFIN, no_pause, p_stress, 0, 15.9, 1.1, 5.9, 6.3, 49.94
a:, g341acn2_021_AKE.par, Start_word, ADV, near_pause, p_stress, 0, 15.7, 2.0, 6.8, 9.5, 39.94
a:, g341acn2_021_AKE.par, Start_word, VAFIN, no_pause, p_stress, 0, 15.7, 1.2, 6.8, 9.5, 49.94
a:, g341acn2_021_AKE.par, Middle_word, APPR, no_pause, p_stress, 0, 15.7, 0.7, 6.8, 9.5, 179.94
a:, g341acn2_025_AKE.par, Start_word, ITJ, near_pause, p_stress, 0, 16.0, 1.1, 7.1, 8.9, 59.94
a:, g341acn2_025_AKE.par, Middle_word, VVFIN, no_pause, p_stress, 0, 16.0, 1.0, 7.1, 8.9, 39.94
a:, g341acn2_028_AKE.par, Middle_word, NN, no_pause, p_stress, 0, 18.1, 1.1, 8.8, 9.4, 89.94
a:, g341acn2_028_AKE.par, End_word, ADV, no_pause, p_stress, 0, 18.1, 1.8, 8.8, 9.4, 39.94
a:, g341acn2_030_AKE.par, Middle_word, ADV, no_pause, p_stress, 0, 14.5, 2.0, 6.1, 7.4, 39.94
a:, g341acn2_030_AKE.par, Middle_word, ADV, no_pause, p_stress, 0, 14.5, 0.7, 6.1, 7.4, 159.94
a:, g341acn2_030_AKE.par, Middle_word, NN, no_pause, p_stress, 0, 14.5, 0.3, 6.1, 7.4, 229.94
a:, g341acn2_032_AKE.par, Start_word, ITJ, near_pause, p_stress, 1, 8.3, 0.6, 4.2, 4.2, 149.94
a:, g341acn2_035_AKE.par, Start_word, ITJ, near_pause, p_stress, 0, 16.4, 1.1, 6.4, 8.9, 39.94
a:, g341acn2_035_AKE.par, Start_word, ADV, no_pause, p_stress, 0, 16.4, 2.0, 6.4, 8.9, 39.94
a:, g341acn2_035_AKE.par, Middle_word, ADV, no_pause, p_stress, 0, 16.4, 2.0, 6.4, 8.9, 39.94
a:, g341acn2_035_AKE.par, Middle_word, VVINF, no_pause, s_stress, 0, 16.4, 0.8, 6.4, 8.9, 169.94
a:, g341acn2_035_AKE.par, Middle_word, ADV, no_pause, p_stress, 0, 16.4, 0.8, 6.4, 8.9, 129.94
a:, g341acn2_037_AKE.par, Start_word, ITJ, near_pause, p_stress, 0, 15.2, 0.6, 6.0, 7.5, 99.94
a:, g341acn2_037_AKE.par, Middle_word, ADV, no_pause, p_stress, 0, 15.2, 1.1, 6.0, 7.5, 69.94
a:, g341acn2_037_AKE.par, Middle_word, VAFIN, no_pause, p_stress, 0, 15.2, 1.0, 6.0, 7.5, 69.94
a:, g341acn2_037_AKE.par, Middle_word, ADV, no_pause, p_stress, 0, 15.2, 1.2, 6.0, 7.5, 59.94
a:, g341acn2_037_AKE.par, Middle_word, ADV, no_pause, p_stress, 0, 15.2, 1.4, 6.0, 7.5, 39.94
a:, g341acn2_037_AKE.par, End_word, ADJD, no_pause, p_stress, 0, 15.2, 0.9, 6.0, 7.5, 79.94
a:, g341acn2_040_AKE.par, Middle_word, NN, no_pause, p_stress, 0, 14.9, 1.3, 5.9, 6.3, 109.94
