% ARFF file for Verbmobil
% 
@relation cart
%
% List of attributes:
% Duration is expressed in miliseconds
%
@attribute phoneme { a, a~, e, E, I, i, O, o, U, u, Y, y, 9, 2, a:, a~:, e:, E:, i:, o:, u:, y:, 2:, OY, aU, aI, @, 6, z, S, Z, C, x, N, Q, b, d, f, g, h, j, k, l, m, n, p, r, s, t,v }
@attribute filename string
@attribute phoneme_type { v, c }
@attribute art_manner { v, p, f, n, l, j, o }
@attribute init_pos_in_syl { y, n }
@attribute syl_part { onset, nucleus, coda, single }
@attribute syl_stress { p_stress, s_stress, none }
@attribute syl_place_in_w { w_initial, w_final, w_middle }
@attribute w_type { content_words, function_words, emph_content, emph_function, emph_cwords, emph_fwords, other }
@attribute syl_count_in_w numeric
@attribute w_pos_in_turn { w_initial, w_middle, w_final, single}
@attribute prev_p_type { v, c, none }
@attribute prev_p_artic { v, p, f, n, l, j, o, none }
@attribute foll_p_type { v, c, none }
@attribute foll_p_artic { v, p, f, n, l, j, o, none }
@attribute foll_p_voiced { v, y, n, none }
@attribute syl_part_foll_p { onset, nucleus, coda, single, none }
@attribute speech_rate numeric
@attribute duration numeric
%
@data
C, g376acn2_013_AKX_a.par, c, f, y, onset, none, w_final, content_words, 3, w_middle, v, v, v, v, v, nucleus, 47.08, 29.94
C, g376acn2_013_AKX_a.par, c, f, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, c, f, y, onset, 44.94, 49.94
C, g376acn2_018_AKX_a.par, c, f, n, coda, none, w_initial, content_words, 2, w_middle, v, v, c, f, n, coda, 48.27, 79.94
C, g376acn2_018_AKX_a.par, c, f, n, coda, none, w_final, content_words, 3, w_middle, v, v, none, none, none, none, 78.27, 29.94
C, g376acn2_018_AKX_a.par, c, f, y, onset, none, w_final, content_words, 2, w_final, v, v, c, n, n, onset, 112.44, 149.94
C, g376acn2_022_AKX_a.par, c, f, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, none, none, none, none, 36.6, 29.94
C, g376acn2_022_AKX_a.par, c, f, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, c, f, y, onset, 74.94, 69.94
C, g376acn2_022_AKX_a.par, c, f, y, single, none, w_initial, function_words, 1, w_middle, c, n, c, f, y, onset, 29.94, 29.94
C, g376acn2_022_AKX_a.par, c, f, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, c, f, y, onset, 43.27, 29.94
C, g376acn2_024_AKX_a.par, c, f, y, single, none, w_initial, function_words, 1, w_middle, v, v, c, p, y, onset, 29.94, 29.94
C, g378acn2_096_AKX_a.par, c, f, n, coda, none, w_initial, function_words, 1, w_final, v, v, none, none, none, none, 109.94, 29.94
C, g378acn2_097_AKX_a.par, c, f, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, c, f, y, onset, 44.94, 39.94
C, g378acn2_097_AKX_a.par, c, f, n, coda, none, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 53.27, 29.94
C, g378acn2_097_AKX_a.par, c, f, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, c, p, y, onset, 66.6, 79.94
C, g378acn2_097_AKX_a.par, c, f, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, c, p, y, onset, 44.94, 29.94
C, g378acn2_099_AKX_a.par, c, f, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, c, n, n, onset, 63.27, 89.94
C, g378acn2_099_AKX_a.par, c, f, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, c, p, n, coda, 54.94, 69.94
C, g378acn2_099_AKX_a.par, c, f, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, c, n, n, onset, 39.94, 29.94
C, g378acn2_099_AKX_a.par, c, f, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, c, p, n, coda, 33.94, 29.94
i:, g376acn2_001_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, function_words, 1, w_middle, c, f, v, v, v, coda, 49.94, 69.94
i:, g376acn2_001_AKX_a.par, v, v, n, nucleus, p_stress, w_final, content_words, 2, w_middle, c, n, c, n, n, coda, 69.94, 89.94
i:, g376acn2_005_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, function_words, 1, w_middle, c, f, c, f, y, onset, 64.94, 49.94
i:, g376acn2_005_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 2, w_middle, c, p, c, n, n, coda, 78.51, 99.94
i:, g376acn2_005_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, function_words, 1, w_middle, c, n, v, v, v, coda, 59.94, 79.94
i:, g376acn2_005_AKX_a.par, v, v, n, nucleus, none, w_final, content_words, 2, w_middle, c, p, c, l, n, coda, 66.6, 49.94
i:, g376acn2_007_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, function_words, 1, w_middle, c, f, c, n, n, onset, 44.94, 49.94
i:, g376acn2_009_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, other, 6, w_middle, c, f, c, n, n, single, 60.65, 99.94
i:, g376acn2_013_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 2, w_middle, c, l, c, p, y, onset, 54.94, 69.94
i:, g376acn2_013_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, function_words, 1, w_middle, c, f, v, v, v, coda, 83.27, 39.94
i:, g376acn2_013_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 3, w_middle, c, f, c, n, n, coda, 47.08, 59.94
i:, g376acn2_017_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, emph_fwords, 2, w_final, c, o, c, n, n, onset, 125.94, 79.94
i:, g376acn2_022_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 2, w_middle, c, l, c, p, n, coda, 54.94, 79.94
i:, g376acn2_022_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 2, w_middle, c, l, c, p, y, onset, 103.94, 209.94
i:, g376acn2_022_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, function_words, 1, w_middle, c, f, c, f, y, onset, 59.94, 89.94
i:, g376acn2_022_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, function_words, 1, w_middle, c, f, c, p, y, onset, 89.94, 129.94
i:, g376acn2_022_AKX_a.par, v, v, y, nucleus, p_stress, w_initial, function_words, 2, w_middle, c, n, c, n, n, single, 109.94, 109.94
i:, g376acn2_024_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, function_words, 1, w_middle, c, f, v, v, v, coda, 169.94, 169.94
i:, g378acn2_096_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, function_words, 1, w_middle, c, f, c, f, y, onset, 64.94, 69.94
i:, g378acn2_097_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, function_words, 1, w_middle, c, f, c, p, n, onset, 69.94, 49.94
i:, g378acn2_097_AKX_a.par, v, v, y, nucleus, p_stress, w_initial, function_words, 2, w_middle, c, n, c, n, n, onset, 79.94, 139.94
i:, g378acn2_099_AKX_a.par, v, v, y, nucleus, p_stress, w_initial, function_words, 2, w_middle, c, n, c, n, n, onset, 53.27, 89.94
6, g376acn2_001_AKX_a.par, v, v, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, c, n, n, onset, 49.94, 39.94
6, g376acn2_001_AKX_a.par, v, v, n, coda, none, w_initial, content_words, 2, w_middle, v, v, c, n, n, onset, 69.94, 29.94
6, g376acn2_001_AKX_a.par, v, v, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, c, f, n, onset, 61.6, 39.94
6, g376acn2_001_AKX_a.par, v, v, n, nucleus, none, w_final, emph_cwords, 3, w_middle, c, f, none, none, none, none, 96.6, 159.94
6, g376acn2_003_AKX_a.par, v, v, n, nucleus, none, w_initial, function_words, 1, w_middle, c, f, c, p, y, onset, 39.94, 49.94
6, g376acn2_005_AKX_a.par, v, v, y, nucleus, none, w_final, function_words, 2, w_middle, v, v, c, f, n, single, 69.94, 99.94
6, g376acn2_005_AKX_a.par, v, v, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, c, p, n, onset, 59.94, 39.94
6, g376acn2_007_AKX_a.par, v, v, n, coda, p_stress, w_initial, content_words, 2, w_final, v, v, c, f, n, onset, 62.08, 69.94
6, g376acn2_009_AKX_a.par, v, v, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, c, n, n, onset, 39.94, 29.94
6, g376acn2_009_AKX_a.par, v, v, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, c, n, n, onset, 49.94, 39.94
6, g376acn2_009_AKX_a.par, v, v, n, nucleus, none, w_initial, function_words, 1, w_middle, c, f, c, f, y, onset, 54.94, 79.94
6, g376acn2_009_AKX_a.par, v, v, n, coda, p_stress, w_initial, content_words, 2, w_middle, v, v, c, p, n, coda, 41.37, 29.94
6, g376acn2_009_AKX_a.par, v, v, n, nucleus, none, w_final, other, 6, w_middle, c, p, v, v, v, nucleus, 60.65, 99.94
6, g376acn2_009_AKX_a.par, v, v, n, nucleus, none, w_final, other, 5, w_middle, c, p, c, f, y, onset, 61.37, 59.94
6, g376acn2_009_AKX_a.par, v, v, y, nucleus, none, w_final, function_words, 2, w_middle, v, v, none, none, none, none, 113.27, 189.94
6, g376acn2_009_AKX_a.par, v, v, n, nucleus, none, w_final, function_words, 2, w_middle, c, p, none, none, none, none, 92.44, 159.94
6, g376acn2_009_AKX_a.par, v, v, n, nucleus, none, w_final, function_words, 2, w_middle, c, p, v, v, v, nucleus, 107.44, 79.94
6, g376acn2_009_AKX_a.par, v, v, n, nucleus, none, w_final, other, 5, w_middle, c, p, none, none, none, none, 73.94, 299.94
6, g376acn2_009_AKX_a.par, v, v, y, coda, p_stress, w_initial, other, 5, w_final, c, p, none, none, none, none, 63.06, 149.94
6, g376acn2_013_AKX_a.par, v, v, n, nucleus, none, w_final, content_words, 2, w_middle, c, p, c, n, n, onset, 54.94, 79.94
6, g376acn2_013_AKX_a.par, v, v, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, c, n, n, onset, 83.27, 179.94
6, g376acn2_013_AKX_a.par, v, v, n, nucleus, none, w_final, emph_cwords, 3, w_middle, c, f, c, f, n, onset, 59.94, 59.94
6, g376acn2_013_AKX_a.par, v, v, y, nucleus, none, w_final, content_words, 2, w_middle, v, v, c, n, n, coda, 62.44, 79.94
6, g376acn2_013_AKX_a.par, v, v, n, coda, p_stress, w_initial, function_words, 2, w_middle, v, v, c, p, y, single, 34.94, 39.94
6, g376acn2_013_AKX_a.par, v, v, n, nucleus, none, w_middle, content_words, 3, w_middle, c, n, c, f, n, coda, 79.94, 79.94
6, g376acn2_018_AKX_a.par, v, v, n, nucleus, none, w_middle, content_words, 3, w_middle, c, n, c, f, n, coda, 97.44, 129.94
6, g376acn2_018_AKX_a.par, v, v, n, nucleus, none, w_initial, function_words, 1, w_middle, c, f, c, p, y, onset, 44.94, 59.94
6, g376acn2_022_AKX_a.par, v, v, n, nucleus, none, w_final, emph_cwords, 3, w_middle, c, f, c, o, n, onset, 86.6, 119.94
6, g376acn2_022_AKX_a.par, v, v, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, none, none, none, none, 56.6, 59.94
6, g376acn2_024_AKX_a.par, v, v, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, none, none, none, none, 169.94, 299.94
6, g376acn2_024_AKX_a.par, v, v, n, coda, p_stress, w_initial, content_words, 1, w_middle, c, p, c, l, n, onset, 64.94, 79.94
6, g378acn2_097_AKX_a.par, v, v, n, nucleus, none, w_final, content_words, 2, w_middle, c, f, v, v, v, nucleus, 64.94, 49.94
6, g378acn2_097_AKX_a.par, v, v, n, nucleus, none, w_middle, content_words, 4, w_middle, c, p, c, l, n, onset, 59.94, 49.94
6, g378acn2_099_AKX_a.par, v, v, n, nucleus, none, w_final, content_words, 2, w_middle, c, p, none, none, none, none, 129.94, 209.94
6, g378acn2_099_AKX_a.par, v, v, n, nucleus, none, w_final, content_words, 2, w_middle, c, n, none, none, none, none, 104.94, 199.94
6, g378acn2_099_AKX_a.par, v, v, n, nucleus, none, w_final, content_words, 2, w_middle, c, p, none, none, none, none, 159.94, 99.94
6, g378acn2_099_AKX_a.par, v, v, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, c, f, n, onset, 39.94, 39.94
6, g378acn2_102_AKX_a.par, v, v, y, coda, p_stress, w_initial, other, 3, w_initial, c, p, c, p, y, onset, 71.94, 59.94
6, g378acn2_102_AKX_a.par, v, v, y, coda, p_stress, w_initial, other, 3, w_middle, c, p, none, none, none, none, 111.94, 329.94
6, g378acn2_102_AKX_a.par, v, v, y, coda, p_stress, w_initial, other, 3, w_middle, c, p, c, p, y, onset, 47.94, 29.94
6, g378acn2_102_AKX_a.par, v, v, y, coda, p_stress, w_initial, other, 3, w_middle, c, p, c, j, n, onset, 53.27, 59.94
m, g376acn2_001_AKX_a.par, c, n, y, onset, p_stress, w_initial, function_words, 2, w_middle, v, v, v, v, v, nucleus, 84.94, 99.94
m, g376acn2_001_AKX_a.par, c, n, y, onset, p_stress, w_final, content_words, 2, w_middle, v, v, v, v, v, nucleus, 69.94, 99.94
m, g376acn2_001_AKX_a.par, c, n, y, onset, s_stress, w_middle, content_words, 3, w_middle, c, f, v, v, v, nucleus, 120.65, 99.94
m, g376acn2_005_AKX_a.par, c, n, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, c, p, n, onset, 54.94, 49.94
m, g376acn2_005_AKX_a.par, c, n, y, onset, p_stress, w_initial, content_words, 2, w_middle, c, n, v, v, v, nucleus, 71.6, 29.94
m, g376acn2_005_AKX_a.par, c, n, y, onset, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 59.94, 59.94
m, g376acn2_005_AKX_a.par, c, n, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, c, p, y, onset, 42.44, 29.94
m, g376acn2_005_AKX_a.par, c, n, y, single, none, w_initial, function_words, 1, w_middle, c, l, c, j, n, onset, 79.94, 79.94
m, g376acn2_007_AKX_a.par, c, n, y, onset, p_stress, w_initial, content_words, 2, w_middle, v, v, v, v, v, nucleus, 54.94, 59.94
m, g376acn2_007_AKX_a.par, c, n, y, onset, p_stress, w_initial, content_words, 1, w_middle, v, v, v, v, v, nucleus, 49.94, 69.94
m, g376acn2_009_AKX_a.par, c, n, y, onset, p_stress, w_initial, content_words, 2, w_middle, v, v, v, v, v, nucleus, 97.44, 99.94
m, g376acn2_009_AKX_a.par, c, n, y, single, none, w_middle, other, 6, w_middle, v, v, v, v, v, nucleus, 60.65, 59.94
m, g376acn2_013_AKX_a.par, c, n, y, onset, p_stress, w_initial, function_words, 2, w_middle, c, n, v, v, v, nucleus, 67.44, 49.94
m, g376acn2_013_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 3, w_middle, v, v, v, v, v, nucleus, 47.08, 39.94
m, g376acn2_013_AKX_a.par, c, n, y, onset, p_stress, w_initial, content_words, 2, w_middle, c, n, v, v, v, nucleus, 63.27, 89.94
m, g376acn2_017_AKX_a.par, c, n, y, onset, none, w_final, emph_fwords, 2, w_final, v, v, v, v, v, nucleus, 125.94, 69.94
m, g376acn2_018_AKX_a.par, c, n, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, c, n, n, onset, 39.94, 39.94
m, g376acn2_018_AKX_a.par, c, n, y, onset, p_stress, w_initial, content_words, 2, w_middle, c, f, v, v, v, nucleus, 76.94, 94.94
m, g376acn2_018_AKX_a.par, c, n, y, onset, p_stress, w_initial, content_words, 2, w_middle, c, n, v, v, v, nucleus, 71.6, 69.94
m, g376acn2_018_AKX_a.par, c, n, y, single, none, w_final, function_words, 2, w_middle, v, v, c, f, y, onset, 49.94, 39.94
m, g376acn2_022_AKX_a.par, c, n, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, c, l, n, onset, 63.27, 39.94
m, g376acn2_024_AKX_a.par, c, n, y, onset, p_stress, w_initial, content_words, 1, w_middle, c, f, v, v, v, nucleus, 39.94, 29.94
m, g376acn2_024_AKX_a.par, c, n, n, onset, none, w_initial, emph_fwords, 1, w_middle, c, f, none, none, none, none, 29.94, 29.94
m, g376acn2_024_AKX_a.par, c, n, y, single, none, w_final, function_words, 2, w_middle, v, v, c, f, n, onset, 69.94, 49.94
m, g378acn2_099_AKX_a.par, c, n, y, onset, none, w_final, content_words, 2, w_middle, v, v, v, v, v, nucleus, 104.94, 59.94
m, g378acn2_099_AKX_a.par, c, n, y, onset, p_stress, w_initial, content_words, 1, w_middle, c, f, v, v, v, nucleus, 39.94, 39.94
Y, g376acn2_001_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, function_words, 2, w_middle, c, n, c, f, n, onset, 84.94, 59.94
Y, g376acn2_005_AKX_a.par, v, v, n, nucleus, none, w_middle, content_words, 3, w_middle, c, p, c, n, n, coda, 55.49, 39.94
Y, g376acn2_013_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, function_words, 2, w_middle, c, n, c, f, n, onset, 67.44, 69.94
Y, g376acn2_013_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, function_words, 2, w_middle, c, f, v, v, v, coda, 34.94, 29.94
Y, g376acn2_022_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, function_words, 1, w_middle, c, f, v, v, v, coda, 56.6, 79.94
n, g376acn2_001_AKX_a.par, c, n, n, onset, none, w_final, function_words, 2, w_middle, c, f, c, n, n, onset, 84.94, 59.94
n, g376acn2_001_AKX_a.par, c, n, y, onset, p_stress, w_initial, content_words, 1, w_middle, c, n, v, v, v, nucleus, 113.27, 109.94
n, g376acn2_001_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 3, w_middle, v, v, c, p, y, onset, 59.94, 39.94
n, g376acn2_001_AKX_a.par, c, n, n, coda, p_stress, w_initial, function_words, 3, w_middle, v, v, c, f, y, onset, 44.94, 49.94
n, g376acn2_001_AKX_a.par, c, n, n, onset, none, w_final, function_words, 3, w_middle, c, o, c, p, n, onset, 44.94, 39.94
n, g376acn2_001_AKX_a.par, c, n, n, coda, p_stress, w_final, content_words, 2, w_middle, v, v, v, v, v, nucleus, 69.94, 79.94
n, g376acn2_001_AKX_a.par, c, n, n, coda, none, w_final, content_words, 3, w_middle, v, v, c, f, n, onset, 120.65, 174.94
n, g376acn2_001_AKX_a.par, c, n, y, onset, p_stress, w_middle, emph_cwords, 3, w_middle, v, v, v, v, v, nucleus, 96.6, 69.94
n, g376acn2_003_AKX_a.par, c, n, n, onset, none, w_final, content_words, 2, w_middle, c, f, c, j, n, onset, 59.94, 29.94
n, g376acn2_003_AKX_a.par, c, n, n, coda, s_stress, w_initial, content_words, 3, w_middle, v, v, v, v, v, nucleus, 66.6, 59.94
n, g376acn2_003_AKX_a.par, c, n, n, coda, none, w_middle, content_words, 3, w_middle, v, v, c, f, n, onset, 66.6, 39.94
n, g376acn2_005_AKX_a.par, c, n, y, single, none, w_initial, emph_fwords, 1, w_middle, c, o, c, j, n, onset, 49.94, 49.94
n, g376acn2_005_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 3, w_middle, v, v, c, p, y, onset, 55.49, 39.94
n, g376acn2_005_AKX_a.par, c, n, n, coda, none, w_middle, content_words, 3, w_middle, v, v, c, f, n, coda, 55.49, 39.94
n, g376acn2_005_AKX_a.par, c, n, y, single, none, w_final, other, 3, w_middle, c, p, none, none, none, none, 112.44, 249.94
n, g376acn2_005_AKX_a.par, c, n, y, single, none, w_final, other, 3, w_middle, c, p, c, p, y, onset, 53.69, 79.94
n, g376acn2_005_AKX_a.par, c, n, n, coda, none, w_middle, other, 3, w_middle, v, v, c, n, n, single, 61.19, 29.94
n, g376acn2_005_AKX_a.par, c, n, y, single, none, w_final, other, 3, w_middle, c, n, c, n, n, onset, 61.19, 49.94
n, g376acn2_005_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 2, w_middle, v, v, c, p, n, onset, 71.6, 49.94
n, g376acn2_005_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 2, w_middle, v, v, c, f, n, coda, 78.51, 69.94
n, g376acn2_005_AKX_a.par, c, n, y, onset, none, w_middle, content_words, 3, w_final, v, v, v, v, v, nucleus, 88.27, 49.94
n, g376acn2_007_AKX_a.par, c, n, n, onset, none, w_final, content_words, 2, w_middle, c, f, c, f, y, onset, 54.94, 59.94
n, g376acn2_007_AKX_a.par, c, n, y, single, none, w_initial, function_words, 1, w_middle, c, l, c, f, n, onset, 54.94, 54.94
n, g376acn2_009_AKX_a.par, c, n, y, onset, p_stress, w_initial, emph_fwords, 1, w_initial, c, p, v, v, v, nucleus, 149.94, 149.94
n, g376acn2_009_AKX_a.par, c, n, n, coda, none, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 56.6, 29.94
n, g376acn2_009_AKX_a.par, c, n, y, onset, none, w_initial, content_words, 1, w_middle, v, v, v, v, v, nucleus, 84.94, 129.94
n, g376acn2_009_AKX_a.par, c, n, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, c, f, y, onset, 29.94, 29.94
n, g376acn2_009_AKX_a.par, c, n, n, coda, s_stress, w_initial, content_words, 3, w_middle, v, v, v, v, v, nucleus, 67.72, 29.94
n, g376acn2_009_AKX_a.par, c, n, n, coda, none, w_middle, content_words, 3, w_middle, v, v, c, f, n, onset, 67.72, 59.94
n, g376acn2_009_AKX_a.par, c, n, n, onset, none, w_final, content_words, 2, w_middle, c, f, c, p, y, onset, 91.94, 89.94
n, g376acn2_009_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, none, none, none, none, 103.27, 189.94
n, g376acn2_009_AKX_a.par, c, n, n, coda, none, w_middle, other, 6, w_middle, v, v, c, f, n, onset, 60.65, 49.94
n, g376acn2_009_AKX_a.par, c, n, n, coda, s_stress, w_middle, other, 6, w_middle, v, v, c, f, y, onset, 60.65, 49.94
n, g376acn2_009_AKX_a.par, c, n, y, single, none, w_middle, other, 5, w_middle, c, p, c, f, n, onset, 61.37, 89.94
n, g376acn2_009_AKX_a.par, c, n, n, coda, s_stress, w_middle, other, 5, w_middle, v, v, c, f, y, onset, 61.37, 59.94
n, g376acn2_009_AKX_a.par, c, n, y, onset, none, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 164.94, 79.94
n, g376acn2_009_AKX_a.par, c, n, n, coda, none, w_middle, other, 5, w_middle, v, v, c, f, n, onset, 73.94, 49.94
n, g376acn2_009_AKX_a.par, c, n, n, coda, s_stress, w_middle, other, 5, w_middle, v, v, c, f, n, onset, 73.94, 39.94
n, g376acn2_009_AKX_a.par, c, n, y, onset, p_stress, w_initial, other, 5, w_final, v, v, v, v, v, nucleus, 63.06, 59.94
n, g376acn2_009_AKX_a.par, c, n, y, onset, none, w_middle, other, 5, w_final, v, v, v, v, v, nucleus, 63.06, 29.94
n, g376acn2_009_AKX_a.par, c, n, y, onset, s_stress, w_middle, other, 5, w_final, v, v, c, f, n, onset, 63.06, 69.94
n, g376acn2_009_AKX_a.par, c, n, y, onset, none, w_middle, other, 5, w_final, v, v, c, p, n, onset, 63.06, 29.94
n, g376acn2_013_AKX_a.par, c, n, y, onset, p_stress, w_initial, content_words, 1, w_middle, v, v, v, v, v, nucleus, 53.27, 79.94
n, g376acn2_013_AKX_a.par, c, n, y, onset, p_stress, w_initial, content_words, 1, w_middle, v, v, v, v, v, nucleus, 64.94, 49.94
n, g376acn2_013_AKX_a.par, c, n, y, onset, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 39.94, 39.94
n, g376acn2_013_AKX_a.par, c, n, y, onset, p_stress, w_middle, emph_cwords, 3, w_middle, v, v, v, v, v, nucleus, 59.94, 39.94
n, g376acn2_013_AKX_a.par, c, n, n, coda, none, w_final, content_words, 2, w_middle, v, v, c, n, n, onset, 62.44, 49.94
n, g376acn2_013_AKX_a.par, c, n, n, onset, none, w_final, function_words, 2, w_middle, c, f, c, p, y, onset, 67.44, 59.94
n, g376acn2_013_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, v, v, v, nucleus, 46.6, 49.94
n, g376acn2_013_AKX_a.par, c, n, y, onset, none, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 49.94, 69.94
n, g376acn2_013_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, c, f, y, onset, 39.94, 39.94
n, g376acn2_013_AKX_a.par, c, n, y, onset, none, w_middle, content_words, 3, w_middle, v, v, v, v, v, nucleus, 79.94, 59.94
n, g376acn2_018_AKX_a.par, c, n, y, onset, p_stress, w_initial, emph_fwords, 1, w_initial, v, v, v, v, v, nucleus, 49.94, 59.94
n, g376acn2_018_AKX_a.par, c, n, y, onset, none, w_initial, content_words, 2, w_middle, c, n, v, v, v, nucleus, 48.27, 39.94
n, g376acn2_018_AKX_a.par, c, n, n, onset, none, w_final, content_words, 2, w_middle, c, p, c, p, n, onset, 48.27, 39.94
n, g376acn2_018_AKX_a.par, c, n, y, onset, none, w_final, content_words, 2, w_middle, c, f, c, f, n, onset, 76.94, 119.94
n, g376acn2_018_AKX_a.par, c, n, n, coda, none, w_initial, content_words, 1, w_middle, v, v, none, none, none, none, 106.6, 119.94
n, g376acn2_018_AKX_a.par, c, n, y, onset, none, w_middle, content_words, 3, w_middle, v, v, v, v, v, nucleus, 97.44, 29.94
n, g376acn2_018_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, v, v, v, nucleus, 73.27, 89.94
n, g376acn2_018_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, v, v, v, nucleus, 43.27, 29.94
n, g376acn2_018_AKX_a.par, c, n, y, single, none, w_final, function_words, 2, w_middle, v, v, c, f, n, onset, 63.27, 79.94
n, g376acn2_018_AKX_a.par, c, n, n, onset, none, w_final, content_words, 2, w_final, c, f, none, none, none, none, 112.44, 109.94
n, g376acn2_022_AKX_a.par, c, n, y, onset, p_stress, w_middle, emph_cwords, 3, w_middle, v, v, v, v, v, nucleus, 86.6, 49.94
n, g376acn2_022_AKX_a.par, c, n, n, onset, none, w_final, content_words, 2, w_middle, c, p, c, f, n, onset, 54.94, 79.94
n, g376acn2_022_AKX_a.par, c, n, y, onset, p_stress, w_initial, content_words, 1, w_middle, c, f, v, v, v, nucleus, 43.27, 29.94
n, g376acn2_022_AKX_a.par, c, n, n, coda, none, w_final, content_words, 2, w_middle, v, v, c, p, y, onset, 67.44, 69.94
n, g376acn2_022_AKX_a.par, c, n, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 49.94, 39.94
n, g376acn2_022_AKX_a.par, c, n, y, single, none, w_final, function_words, 2, w_middle, v, v, v, v, v, nucleus, 109.94, 109.94
n, g376acn2_024_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, c, f, n, onset, 39.94, 59.94
n, g376acn2_024_AKX_a.par, c, n, n, coda, none, w_final, content_words, 2, w_middle, v, v, none, none, none, none, 167.44, 149.94
n, g376acn2_024_AKX_a.par, c, n, y, onset, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 39.94, 49.94
n, g376acn2_024_AKX_a.par, c, n, n, onset, none, w_final, content_words, 2, w_middle, c, n, none, none, none, none, 37.94, 29.94
n, g376acn2_024_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, c, p, n, coda, 64.94, 29.94
n, g378acn2_096_AKX_a.par, c, n, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, c, f, y, onset, 46.6, 29.94
