% ARFF file for Verbmobil
% 
@relation cart
%
% List of attributes:
% Duration is expressed in miliseconds
%
@attribute phoneme { a, a~, e, E, I, i, O, o, U, u, Y, y, 9, 2, a:, a~:, e:, E:, i:, o:, u:, y:, 2:, OY, aU, aI, @, 6, z, S, Z, C, x, N, Q, b, d, f, g, h, j, k, l, m, n, p, r, s, t,v }
@attribute filename string
@attribute phoneme_type { v, c }
@attribute art_manner { v, p, f, n, l, j, o }
@attribute init_pos_in_syl { y, n }
@attribute syl_part { onset, nucleus, coda, single }
@attribute syl_stress { p_stress, s_stress, none }
@attribute syl_place_in_w { w_initial, w_final, w_middle }
@attribute w_type { content_words, function_words, emph_content, emph_function, emph_cwords, emph_fwords, other }
@attribute syl_count_in_w numeric
@attribute w_pos_in_turn { w_initial, w_middle, w_final, single}
@attribute prev_p_type { v, c, none }
@attribute prev_p_artic { v, p, f, n, l, j, o, none }
@attribute foll_p_type { v, c, none }
@attribute foll_p_artic { v, p, f, n, l, j, o, none }
@attribute foll_p_voiced { v, y, n, none }
@attribute syl_part_foll_p { onset, nucleus, coda, single, none }
@attribute speech_rate numeric
@attribute duration numeric
%
@data
Y, g377acn2_063_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 4, w_middle, c, f, c, n, n, coda, 59.1, 29.94
Y, g377acn2_074_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, function_words, 2, w_middle, c, f, v, v, v, coda, 47.94, 69.94
Y, g377acn2_094_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, emph_fwords, 1, w_initial, c, f, c, f, n, coda, 49.94, 89.94
Y, g378acn2_006_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, function_words, 2, w_middle, c, n, c, f, n, single, 53.27, 59.94
Y, g378acn2_020_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, function_words, 2, w_middle, c, f, v, v, v, coda, 67.94, 59.94
Y, g378acn2_025_AKX_a.par, v, v, n, nucleus, none, w_middle, content_words, 3, w_middle, c, p, c, l, n, onset, 51.6, 29.94
Y, g378acn2_025_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 2, w_middle, c, p, c, n, n, coda, 81.19, 59.94
Y, g378acn2_025_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 2, w_middle, c, f, c, n, n, coda, 104.94, 59.94
Y, g378acn2_025_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 2, w_middle, c, f, c, n, n, coda, 58.69, 39.94
Y, g378acn2_025_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 2, w_middle, c, f, c, n, n, coda, 57.44, 39.94
Y, g378acn2_025_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, function_words, 2, w_middle, c, f, v, v, v, coda, 29.94, 29.94
Y, g378acn2_025_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 2, w_middle, c, f, c, n, n, coda, 54.94, 29.94
Y, g378acn2_028_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 2, w_middle, c, f, c, n, n, coda, 47.08, 39.94
Y, g378acn2_028_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 2, w_middle, c, f, c, n, n, coda, 55.65, 29.94
Y, g378acn2_034_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 2, w_middle, c, f, c, n, n, coda, 64.94, 29.94
Y, g378acn2_034_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 2, w_final, c, f, c, n, n, coda, 52.44, 29.94
Y, g378acn2_036_AKX_a.par, v, v, n, nucleus, p_stress, w_final, function_words, 2, w_middle, c, o, c, p, n, coda, 69.94, 119.94
Y, g378acn2_048_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, emph_cwords, 2, w_final, c, n, c, n, n, coda, 76.6, 59.94
Y, g378acn2_063_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, function_words, 2, w_middle, c, n, c, f, n, onset, 67.44, 59.94
Y, g379acn2_000_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, function_words, 2, w_middle, c, n, c, f, n, onset, 67.44, 49.94
Y, g379acn2_015_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, other, 3, w_middle, c, f, c, n, n, coda, 114.22, 59.94
Y, g379acn2_018_AKX_a.par, v, v, n, nucleus, none, w_initial, function_words, 1, w_middle, c, f, c, f, y, onset, 64.94, 59.94
Y, g379acn2_018_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 3, w_middle, c, p, c, n, n, coda, 59.94, 79.94
Y, g379acn2_039_AKX_a.par, v, v, n, nucleus, p_stress, w_middle, content_words, 4, w_final, c, o, c, p, n, coda, 66.94, 59.94
Y, g379acn2_047_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, function_words, 2, w_middle, c, n, c, f, n, single, 49.94, 59.94
Y, g379acn2_053_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, function_words, 1, w_middle, c, n, c, f, n, coda, 36.6, 29.94
Y, g379acn2_064_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 4, w_middle, c, f, c, n, n, coda, 87.08, 29.94
Y, g379acn2_066_AKX_a.par, v, v, n, nucleus, p_stress, w_final, content_words, 2, w_middle, c, o, c, f, n, onset, 65.94, 29.94
Y, g379acn2_083_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, function_words, 2, w_middle, c, n, c, f, n, single, 59.94, 59.94
Y, g379acn2_098_AKX_a.par, v, v, n, nucleus, none, w_initial, function_words, 1, w_middle, c, f, c, f, y, onset, 62.44, 59.94
Y, g379acn2_103_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, function_words, 2, w_middle, c, f, v, v, v, coda, 76.94, 49.94
Y, g379acn2_103_AKX_a.par, v, v, n, nucleus, s_stress, w_middle, content_words, 4, w_middle, c, n, c, p, n, onset, 91.37, 79.94
Y, g379acn2_119_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, other, 3, w_middle, c, f, c, n, n, coda, 74.94, 49.94
n, g376acn2_001_AKX_a.par, c, n, n, onset, none, w_final, function_words, 2, w_middle, c, f, c, n, n, onset, 84.94, 59.94
n, g376acn2_001_AKX_a.par, c, n, y, onset, p_stress, w_initial, content_words, 1, w_middle, c, n, v, v, v, nucleus, 113.27, 109.94
n, g376acn2_001_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 3, w_middle, v, v, c, p, y, onset, 59.94, 39.94
n, g376acn2_001_AKX_a.par, c, n, n, coda, p_stress, w_initial, function_words, 3, w_middle, v, v, c, f, y, onset, 44.94, 49.94
n, g376acn2_001_AKX_a.par, c, n, n, onset, none, w_final, function_words, 3, w_middle, c, o, c, p, n, onset, 44.94, 39.94
n, g376acn2_001_AKX_a.par, c, n, n, coda, p_stress, w_final, content_words, 2, w_middle, v, v, v, v, v, nucleus, 69.94, 79.94
n, g376acn2_001_AKX_a.par, c, n, n, coda, none, w_final, content_words, 3, w_middle, v, v, c, f, n, onset, 120.65, 174.94
n, g376acn2_001_AKX_a.par, c, n, y, onset, p_stress, w_middle, emph_cwords, 3, w_middle, v, v, v, v, v, nucleus, 96.6, 69.94
n, g376acn2_003_AKX_a.par, c, n, n, onset, none, w_final, content_words, 2, w_middle, c, f, c, j, n, onset, 59.94, 29.94
n, g376acn2_003_AKX_a.par, c, n, n, coda, s_stress, w_initial, content_words, 3, w_middle, v, v, v, v, v, nucleus, 66.6, 59.94
n, g376acn2_003_AKX_a.par, c, n, n, coda, none, w_middle, content_words, 3, w_middle, v, v, c, f, n, onset, 66.6, 39.94
n, g376acn2_005_AKX_a.par, c, n, y, single, none, w_initial, emph_fwords, 1, w_middle, c, o, c, j, n, onset, 49.94, 49.94
n, g376acn2_005_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 3, w_middle, v, v, c, p, y, onset, 55.49, 39.94
n, g376acn2_005_AKX_a.par, c, n, n, coda, none, w_middle, content_words, 3, w_middle, v, v, c, f, n, coda, 55.49, 39.94
n, g376acn2_005_AKX_a.par, c, n, y, single, none, w_final, other, 3, w_middle, c, p, none, none, none, none, 112.44, 249.94
n, g376acn2_005_AKX_a.par, c, n, y, single, none, w_final, other, 3, w_middle, c, p, c, p, y, onset, 53.69, 79.94
n, g376acn2_005_AKX_a.par, c, n, n, coda, none, w_middle, other, 3, w_middle, v, v, c, n, n, single, 61.19, 29.94
n, g376acn2_005_AKX_a.par, c, n, y, single, none, w_final, other, 3, w_middle, c, n, c, n, n, onset, 61.19, 49.94
n, g376acn2_005_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 2, w_middle, v, v, c, p, n, onset, 71.6, 49.94
n, g376acn2_005_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 2, w_middle, v, v, c, f, n, coda, 78.51, 69.94
n, g376acn2_005_AKX_a.par, c, n, y, onset, none, w_middle, content_words, 3, w_final, v, v, v, v, v, nucleus, 88.27, 49.94
n, g376acn2_007_AKX_a.par, c, n, n, onset, none, w_final, content_words, 2, w_middle, c, f, c, f, y, onset, 54.94, 59.94
n, g376acn2_007_AKX_a.par, c, n, y, single, none, w_initial, function_words, 1, w_middle, c, l, c, f, n, onset, 54.94, 54.94
n, g376acn2_009_AKX_a.par, c, n, y, onset, p_stress, w_initial, emph_fwords, 1, w_initial, c, p, v, v, v, nucleus, 149.94, 149.94
n, g376acn2_009_AKX_a.par, c, n, n, coda, none, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 56.6, 29.94
n, g376acn2_009_AKX_a.par, c, n, y, onset, none, w_initial, content_words, 1, w_middle, v, v, v, v, v, nucleus, 84.94, 129.94
n, g376acn2_009_AKX_a.par, c, n, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, c, f, y, onset, 29.94, 29.94
n, g376acn2_009_AKX_a.par, c, n, n, coda, s_stress, w_initial, content_words, 3, w_middle, v, v, v, v, v, nucleus, 67.72, 29.94
n, g376acn2_009_AKX_a.par, c, n, n, coda, none, w_middle, content_words, 3, w_middle, v, v, c, f, n, onset, 67.72, 59.94
n, g376acn2_009_AKX_a.par, c, n, n, onset, none, w_final, content_words, 2, w_middle, c, f, c, p, y, onset, 91.94, 89.94
n, g376acn2_009_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, none, none, none, none, 103.27, 189.94
n, g376acn2_009_AKX_a.par, c, n, n, coda, none, w_middle, other, 6, w_middle, v, v, c, f, n, onset, 60.65, 49.94
n, g376acn2_009_AKX_a.par, c, n, n, coda, s_stress, w_middle, other, 6, w_middle, v, v, c, f, y, onset, 60.65, 49.94
n, g376acn2_009_AKX_a.par, c, n, y, single, none, w_middle, other, 5, w_middle, c, p, c, f, n, onset, 61.37, 89.94
n, g376acn2_009_AKX_a.par, c, n, n, coda, s_stress, w_middle, other, 5, w_middle, v, v, c, f, y, onset, 61.37, 59.94
n, g376acn2_009_AKX_a.par, c, n, y, onset, none, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 164.94, 79.94
n, g376acn2_009_AKX_a.par, c, n, n, coda, none, w_middle, other, 5, w_middle, v, v, c, f, n, onset, 73.94, 49.94
n, g376acn2_009_AKX_a.par, c, n, n, coda, s_stress, w_middle, other, 5, w_middle, v, v, c, f, n, onset, 73.94, 39.94
n, g376acn2_009_AKX_a.par, c, n, y, onset, p_stress, w_initial, other, 5, w_final, v, v, v, v, v, nucleus, 63.06, 59.94
n, g376acn2_009_AKX_a.par, c, n, y, onset, none, w_middle, other, 5, w_final, v, v, v, v, v, nucleus, 63.06, 29.94
n, g376acn2_009_AKX_a.par, c, n, y, onset, s_stress, w_middle, other, 5, w_final, v, v, c, f, n, onset, 63.06, 69.94
n, g376acn2_009_AKX_a.par, c, n, y, onset, none, w_middle, other, 5, w_final, v, v, c, p, n, onset, 63.06, 29.94
n, g376acn2_013_AKX_a.par, c, n, y, onset, p_stress, w_initial, content_words, 1, w_middle, v, v, v, v, v, nucleus, 53.27, 79.94
n, g376acn2_013_AKX_a.par, c, n, y, onset, p_stress, w_initial, content_words, 1, w_middle, v, v, v, v, v, nucleus, 64.94, 49.94
n, g376acn2_013_AKX_a.par, c, n, y, onset, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 39.94, 39.94
n, g376acn2_013_AKX_a.par, c, n, y, onset, p_stress, w_middle, emph_cwords, 3, w_middle, v, v, v, v, v, nucleus, 59.94, 39.94
n, g376acn2_013_AKX_a.par, c, n, n, coda, none, w_final, content_words, 2, w_middle, v, v, c, n, n, onset, 62.44, 49.94
n, g376acn2_013_AKX_a.par, c, n, n, onset, none, w_final, function_words, 2, w_middle, c, f, c, p, y, onset, 67.44, 59.94
n, g376acn2_013_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, v, v, v, nucleus, 46.6, 49.94
n, g376acn2_013_AKX_a.par, c, n, y, onset, none, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 49.94, 69.94
n, g376acn2_013_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, c, f, y, onset, 39.94, 39.94
n, g376acn2_013_AKX_a.par, c, n, y, onset, none, w_middle, content_words, 3, w_middle, v, v, v, v, v, nucleus, 79.94, 59.94
n, g376acn2_018_AKX_a.par, c, n, y, onset, p_stress, w_initial, emph_fwords, 1, w_initial, v, v, v, v, v, nucleus, 49.94, 59.94
n, g376acn2_018_AKX_a.par, c, n, y, onset, none, w_initial, content_words, 2, w_middle, c, n, v, v, v, nucleus, 48.27, 39.94
n, g376acn2_018_AKX_a.par, c, n, n, onset, none, w_final, content_words, 2, w_middle, c, p, c, p, n, onset, 48.27, 39.94
n, g376acn2_018_AKX_a.par, c, n, y, onset, none, w_final, content_words, 2, w_middle, c, f, c, f, n, onset, 76.94, 119.94
n, g376acn2_018_AKX_a.par, c, n, n, coda, none, w_initial, content_words, 1, w_middle, v, v, none, none, none, none, 106.6, 119.94
n, g376acn2_018_AKX_a.par, c, n, y, onset, none, w_middle, content_words, 3, w_middle, v, v, v, v, v, nucleus, 97.44, 29.94
n, g376acn2_018_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, v, v, v, nucleus, 73.27, 89.94
n, g376acn2_018_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, v, v, v, nucleus, 43.27, 29.94
n, g376acn2_018_AKX_a.par, c, n, y, single, none, w_final, function_words, 2, w_middle, v, v, c, f, n, onset, 63.27, 79.94
n, g376acn2_018_AKX_a.par, c, n, n, onset, none, w_final, content_words, 2, w_final, c, f, none, none, none, none, 112.44, 109.94
n, g376acn2_022_AKX_a.par, c, n, y, onset, p_stress, w_middle, emph_cwords, 3, w_middle, v, v, v, v, v, nucleus, 86.6, 49.94
n, g376acn2_022_AKX_a.par, c, n, n, onset, none, w_final, content_words, 2, w_middle, c, p, c, f, n, onset, 54.94, 79.94
n, g376acn2_022_AKX_a.par, c, n, y, onset, p_stress, w_initial, content_words, 1, w_middle, c, f, v, v, v, nucleus, 43.27, 29.94
n, g376acn2_022_AKX_a.par, c, n, n, coda, none, w_final, content_words, 2, w_middle, v, v, c, p, y, onset, 67.44, 69.94
n, g376acn2_022_AKX_a.par, c, n, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 49.94, 39.94
n, g376acn2_022_AKX_a.par, c, n, y, single, none, w_final, function_words, 2, w_middle, v, v, v, v, v, nucleus, 109.94, 109.94
n, g376acn2_024_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, c, f, n, onset, 39.94, 59.94
n, g376acn2_024_AKX_a.par, c, n, n, coda, none, w_final, content_words, 2, w_middle, v, v, none, none, none, none, 167.44, 149.94
n, g376acn2_024_AKX_a.par, c, n, y, onset, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 39.94, 49.94
n, g376acn2_024_AKX_a.par, c, n, n, onset, none, w_final, content_words, 2, w_middle, c, n, none, none, none, none, 37.94, 29.94
n, g376acn2_024_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, c, p, n, coda, 64.94, 29.94
n, g376acn2_026_AKX_a.par, c, n, y, onset, p_stress, w_initial, content_words, 2, w_middle, c, p, v, v, v, nucleus, 44.1, 74.94
n, g376acn2_026_AKX_a.par, c, n, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, f, v, v, v, nucleus, 57.94, 59.94
n, g376acn2_030_AKX_a.par, c, n, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, c, f, y, onset, 49.94, 39.94
n, g376acn2_030_AKX_a.par, c, n, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, c, p, n, onset, 129.94, 149.94
n, g376acn2_030_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, c, n, n, onset, 29.94, 29.94
n, g376acn2_030_AKX_a.par, c, n, n, onset, none, w_final, function_words, 2, w_middle, c, f, c, f, y, onset, 57.44, 59.94
n, g376acn2_030_AKX_a.par, c, n, y, onset, p_stress, w_initial, content_words, 1, w_middle, v, v, v, v, v, nucleus, 79.94, 89.94
n, g376acn2_030_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 3, w_middle, v, v, c, p, y, onset, 64.94, 119.94
n, g376acn2_030_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, c, p, n, coda, 49.94, 39.94
n, g376acn2_030_AKX_a.par, c, n, y, onset, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 43.27, 39.94
n, g376acn2_030_AKX_a.par, c, n, n, coda, none, w_final, content_words, 3, w_middle, v, v, none, none, none, none, 114.38, 29.94
n, g376acn2_030_AKX_a.par, c, n, y, single, none, w_initial, function_words, 1, w_middle, c, n, c, p, n, onset, 59.94, 59.94
n, g376acn2_030_AKX_a.par, c, n, n, coda, none, w_final, content_words, 3, w_middle, v, v, c, o, n, onset, 52.16, 49.94
n, g376acn2_030_AKX_a.par, c, n, y, onset, none, w_initial, function_words, 1, w_middle, c, f, v, v, v, nucleus, 49.94, 39.94
n, g376acn2_030_AKX_a.par, c, n, y, onset, p_stress, w_initial, content_words, 1, w_middle, c, n, v, v, v, nucleus, 109.94, 59.94
n, g376acn2_030_AKX_a.par, c, n, n, onset, p_stress, w_initial, content_words, 1, w_middle, v, v, v, v, v, nucleus, 109.94, 59.94
n, g376acn2_035_AKX_a.par, c, n, y, onset, p_stress, w_initial, content_words, 1, w_middle, c, n, v, v, v, nucleus, 99.94, 39.94
n, g376acn2_035_AKX_a.par, c, n, n, onset, p_stress, w_initial, content_words, 1, w_middle, v, v, c, o, n, onset, 99.94, 99.94
n, g376acn2_039_AKX_a.par, c, n, y, onset, p_stress, w_middle, content_words, 4, w_middle, v, v, v, v, v, nucleus, 86.6, 69.94
n, g376acn2_039_AKX_a.par, c, n, y, onset, p_stress, w_middle, content_words, 4, w_middle, v, v, v, v, v, nucleus, 97.44, 79.94
n, g376acn2_039_AKX_a.par, c, n, n, onset, none, w_final, content_words, 4, w_middle, c, p, none, none, none, none, 97.44, 229.94
n, g376acn2_039_AKX_a.par, c, n, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, c, f, y, onset, 69.94, 49.94
n, g376acn2_039_AKX_a.par, c, n, n, coda, none, w_initial, function_words, 1, w_middle, v, v, c, f, n, onset, 49.94, 69.94
n, g376acn2_039_AKX_a.par, c, n, n, coda, none, w_initial, function_words, 1, w_middle, v, v, c, f, n, onset, 69.94, 109.94
n, g376acn2_039_AKX_a.par, c, n, y, onset, p_stress, w_middle, emph_cwords, 3, w_middle, v, v, v, v, v, nucleus, 68.27, 49.94
n, g376acn2_039_AKX_a.par, c, n, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, c, o, n, onset, 99.94, 79.94
n, g376acn2_039_AKX_a.par, c, n, n, onset, none, w_middle, emph_cwords, 4, w_middle, c, f, c, f, n, onset, 109.94, 109.94
n, g376acn2_041_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 4, w_middle, v, v, c, p, n, onset, 58.12, 29.94
n, g376acn2_041_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 2, w_middle, v, v, c, p, y, onset, 41.6, 29.94
n, g376acn2_041_AKX_a.par, c, n, y, onset, p_stress, w_initial, content_words, 4, w_middle, c, p, v, v, v, nucleus, 54.55, 59.94
n, g376acn2_041_AKX_a.par, c, n, y, onset, none, w_middle, content_words, 4, w_middle, v, v, v, v, v, nucleus, 54.55, 29.94
n, g376acn2_041_AKX_a.par, c, n, y, onset, s_stress, w_middle, content_words, 4, w_middle, v, v, c, f, n, onset, 54.55, 49.94
n, g376acn2_041_AKX_a.par, c, n, y, onset, none, w_final, content_words, 4, w_middle, v, v, c, p, n, onset, 54.55, 29.94
n, g376acn2_041_AKX_a.par, c, n, y, onset, p_stress, w_initial, emph_fwords, 1, w_middle, v, v, v, v, v, nucleus, 34.94, 29.94
n, g376acn2_041_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, c, p, y, coda, 64.94, 59.94
n, g376acn2_041_AKX_a.par, c, n, y, onset, none, w_final, function_words, 2, w_middle, v, v, v, v, v, nucleus, 75.94, 59.94
n, g376acn2_041_AKX_a.par, c, n, n, onset, none, w_final, function_words, 2, w_middle, v, v, v, v, v, nucleus, 75.94, 79.94
n, g376acn2_041_AKX_a.par, c, n, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, c, f, n, coda, 69.94, 69.94
n, g376acn2_041_AKX_a.par, c, n, y, single, none, w_final, content_words, 2, w_middle, v, v, none, none, none, none, 123.27, 109.94
n, g376acn2_041_AKX_a.par, c, n, y, onset, none, w_final, function_words, 2, w_middle, v, v, v, v, v, nucleus, 64.94, 29.94
n, g376acn2_041_AKX_a.par, c, n, n, onset, none, w_final, content_words, 2, w_final, c, l, none, none, none, none, 65.94, 29.94
n, g376acn2_044_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, c, p, n, coda, 57.44, 49.94
n, g376acn2_044_AKX_a.par, c, n, n, coda, none, w_initial, function_words, 1, w_middle, v, v, c, f, n, onset, 49.94, 79.94
n, g376acn2_044_AKX_a.par, c, n, n, coda, p_stress, w_initial, emph_cwords, 1, w_middle, c, f, c, l, n, onset, 109.94, 169.94
n, g376acn2_044_AKX_a.par, c, n, n, onset, none, w_middle, emph_cwords, 4, w_middle, c, f, c, f, n, onset, 68.83, 109.94
n, g376acn2_046_AKX_a.par, c, n, y, onset, p_stress, w_initial, emph_fwords, 1, w_initial, c, p, v, v, v, nucleus, 159.94, 169.94
n, g376acn2_046_AKX_a.par, c, n, y, onset, none, w_final, function_words, 2, w_middle, v, v, v, v, v, nucleus, 64.94, 29.94
n, g376acn2_046_AKX_a.par, c, n, y, onset, none, w_final, content_words, 2, w_final, v, v, v, v, v, nucleus, 99.94, 49.94
n, g376acn2_048_AKX_a.par, c, n, y, onset, p_stress, w_initial, emph_fwords, 1, w_initial, v, v, v, v, v, nucleus, 34.94, 29.94
n, g376acn2_048_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, c, o, n, onset, 66.6, 89.94
n, g376acn2_048_AKX_a.par, c, n, n, coda, none, w_final, content_words, 4, w_middle, v, v, c, f, y, onset, 48.83, 29.94
n, g376acn2_048_AKX_a.par, c, n, y, single, none, w_initial, content_words, 4, w_middle, v, v, c, f, n, onset, 67.44, 29.94
n, g376acn2_048_AKX_a.par, c, n, n, onset, none, w_middle, emph_cwords, 4, w_middle, c, f, c, f, n, onset, 88.83, 99.94
n, g376acn2_048_AKX_a.par, c, n, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 56.6, 29.94
n, g376acn2_048_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, c, n, n, onset, 53.27, 59.94
n, g376acn2_048_AKX_a.par, c, n, n, coda, none, w_final, content_words, 2, w_middle, v, v, c, f, y, onset, 65.94, 39.94
n, g376acn2_051_AKX_a.par, c, n, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 56.6, 39.94
n, g376acn2_051_AKX_a.par, c, n, n, onset, none, w_final, content_words, 2, w_final, c, f, none, none, none, none, 94.94, 149.94
n, g376acn2_053_AKX_a.par, c, n, n, coda, none, w_final, content_words, 2, w_middle, v, v, c, f, y, onset, 62.44, 29.94
n, g376acn2_053_AKX_a.par, c, n, n, coda, none, w_initial, content_words, 4, w_final, v, v, c, p, n, onset, 66.6, 29.94
n, g376acn2_053_AKX_a.par, c, n, y, onset, p_stress, w_middle, content_words, 4, w_final, v, v, v, v, v, nucleus, 66.6, 59.94
n, g376acn2_053_AKX_a.par, c, n, n, coda, none, w_final, content_words, 4, w_final, v, v, none, none, none, none, 66.6, 79.94
n, g376acn2_055_AKX_a.par, c, n, y, onset, p_stress, w_initial, emph_fwords, 1, w_initial, c, n, v, v, v, nucleus, 129.94, 179.94
n, g376acn2_055_AKX_a.par, c, n, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, o, v, v, v, nucleus, 53.27, 39.94
n, g376acn2_055_AKX_a.par, c, n, y, single, none, w_final, function_words, 2, w_middle, v, v, c, f, y, onset, 42.44, 49.94
n, g376acn2_055_AKX_a.par, c, n, n, onset, none, w_final, content_words, 2, w_middle, c, f, c, p, y, onset, 113.27, 79.94
n, g376acn2_055_AKX_a.par, c, n, y, single, none, w_final, content_words, 2, w_middle, v, v, none, none, none, none, 106.6, 99.94
n, g376acn2_055_AKX_a.par, c, n, y, single, none, w_final, function_words, 2, w_middle, v, v, c, f, y, onset, 97.44, 49.94
n, g376acn2_055_AKX_a.par, c, n, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, c, f, n, coda, 56.6, 49.94
n, g376acn2_055_AKX_a.par, c, n, n, coda, p_stress, w_middle, content_words, 4, w_middle, v, v, v, v, v, nucleus, 59.94, 89.94
n, g376acn2_055_AKX_a.par, c, n, n, coda, none, w_final, content_words, 4, w_middle, v, v, v, v, v, nucleus, 59.94, 29.94
n, g376acn2_055_AKX_a.par, c, n, y, single, none, w_final, content_words, 2, w_middle, v, v, c, n, n, onset, 56.6, 29.94
n, g376acn2_055_AKX_a.par, c, n, y, onset, p_stress, w_initial, content_words, 1, w_middle, v, v, v, v, v, nucleus, 53.27, 39.94
n, g376acn2_055_AKX_a.par, c, n, y, single, none, w_initial, function_words, 1, w_middle, c, f, c, f, n, onset, 49.94, 49.94
n, g376acn2_055_AKX_a.par, c, n, y, onset, p_stress, w_middle, emph_cwords, 3, w_middle, v, v, v, v, v, nucleus, 93.27, 39.94
n, g376acn2_055_AKX_a.par, c, n, n, coda, none, w_initial, content_words, 3, w_final, v, v, c, p, n, onset, 87.44, 49.94
n, g376acn2_058_AKX_a.par, c, n, y, onset, none, w_final, content_words, 2, w_middle, v, v, v, v, v, nucleus, 32.44, 29.94
n, g376acn2_058_AKX_a.par, c, n, y, onset, p_stress, w_initial, content_words, 1, w_middle, c, p, v, v, v, nucleus, 46.6, 59.94
n, g376acn2_058_AKX_a.par, c, n, n, coda, p_stress, w_initial, function_words, 1, w_middle, v, v, c, f, n, coda, 46.6, 59.94
n, g376acn2_058_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, c, f, n, onset, 43.27, 49.94
n, g376acn2_058_AKX_a.par, c, n, n, coda, p_stress, w_middle, content_words, 4, w_middle, v, v, v, v, v, nucleus, 64.94, 59.94
