% ARFF file for Verbmobil
% Phoneme: Q
%
@relation glottal_stop

% List of attributes:
%
% Duration is expressed in milliseconds
@attribute phoneme { Q }
@attribute filename string
@attribute speech_position { Start_word, Middle_word, End_word }
@attribute word { ITJ, APPO, PRF, PPER, KOUI, PIAT, CARD, APPRART, PWAV, PTKA, VAFIN, ORD, Unterkunfts, ART, NN, PIDAT, VVINF, PTKVZ, KON, VMFIN, APPR, PPOSAT, VVFIN, ADV, ADJD, NE, KOUS, SPELL, <aehm>, al, PIS, ADJA, PDS, <aeh>, VVPP,  }
@attribute pause { near_pause, no_pause }
@attribute stress { none, p_stress, s_stress }
@attribute overlapping { 1, 0 }
@attribute speech_rate_pho numeric
@attribute speech_rate_w numeric
@attribute speech_rate_msyl numeric
@attribute speech_rate_ksyl numeric
@attribute word_position {0, 1}
@attribute duration numeric

@data
Q, g341acn1_029_AKD.par, Middle_word, NN, no_pause, none, 0, 14.6, 1.0, 6.8, 8.3, 1, 29.94
Q, g341acn1_029_AKD.par, Middle_word, NN, no_pause, none, 0, 14.6, 1.0, 6.8, 8.3, 1, 29.94
Q, g341acn1_029_AKD.par, Middle_word, ADV, no_pause, none, 0, 14.6, 1.5, 6.8, 8.3, 0, 29.94
Q, g341acn1_029_AKD.par, Middle_word, <aehm>, no_pause, p_stress, 0, 14.6, 0.5, 6.8, 8.3, 0, 49.94
Q, g341acn1_039_AKD.par, Middle_word, PPER, no_pause, p_stress, 0, 14.9, 2.0, 6.4, 7.5, 0, 49.94
Q, g341acn1_043_AKD.par, Start_word, KON, near_pause, p_stress, 0, 14.2, 1.2, 6.6, 7.6, 0, 29.94
Q, g341acn1_043_AKD.par, Middle_word, ORD, no_pause, p_stress, 0, 14.2, 0.6, 6.6, 7.6, 0, 69.94
Q, g341acn1_043_AKD.par, Middle_word, ADV, no_pause, p_stress, 0, 14.2, 1.1, 6.6, 7.6, 0, 59.94
Q, g341acn1_045_AKD.par, Start_word, ITJ, no_pause, none, 0, 7.2, 0.7, 4.8, 4.8, 0, 309.94
Q, g341acn1_055_AKD.par, Middle_word, PPER, no_pause, p_stress, 0, 12.2, 1.7, 5.6, 7.2, 0, 39.94
Q, g341acn1_058_AKD.par, Start_word, PIS, near_pause, p_stress, 0, 14.5, 1.3, 6.5, 6.5, 0, 39.94
Q, g341acn2_004_AKE.par, Middle_word, ADV, no_pause, none, 0, 14.4, 1.3, 6.0, 8.5, 0, 49.94
Q, g341acn2_014_AKE.par, Middle_word, ORD, no_pause, p_stress, 0, 16.8, 1.0, 6.6, 8.6, 0, 49.94
Q, g341acn2_017_AKE.par, Start_word, KON, near_pause, p_stress, 0, 14.9, 1.7, 7.0, 7.9, 0, 79.94
Q, g341acn2_017_AKE.par, Middle_word, KOUS, no_pause, p_stress, 0, 14.9, 1.1, 7.0, 7.9, 0, 139.94
Q, g341acn2_017_AKE.par, Middle_word, APPRART, no_pause, p_stress, 0, 14.9, 1.0, 7.0, 7.9, 0, 79.94
Q, g341acn2_023_AKE.par, Start_word, ORD, near_pause, p_stress, 0, 16.3, 1.0, 5.4, 6.5, 0, 79.94
Q, g341acn2_025_AKE.par, End_word, PTKVZ, no_pause, p_stress, 0, 16.0, 1.0, 7.1, 8.9, 0, 49.94
Q, g341acn2_028_AKE.par, Start_word, VAFIN, near_pause, p_stress, 0, 18.1, 2.3, 8.8, 9.4, 0, 39.94
Q, g341acn2_030_AKE.par, Start_word, ITJ, near_pause, p_stress, 0, 14.5, 0.8, 6.1, 7.4, 0, 59.94
Q, g341acn2_030_AKE.par, Middle_word, PPER, no_pause, p_stress, 0, 14.5, 1.6, 6.1, 7.4, 0, 79.94
Q, g341acn2_030_AKE.par, Middle_word, ADJD, no_pause, p_stress, 0, 14.5, 0.9, 6.1, 7.4, 0, 59.94
Q, g341acn2_035_AKE.par, Middle_word, VVINF, no_pause, none, 0, 16.4, 1.0, 6.4, 8.9, 1, 39.94
Q, g341acn2_037_AKE.par, Middle_word, Unterkunfts, no_pause, none, 0, 15.2, 0.8, 6.0, 7.5, 0, 59.94
Q, g341acn2_037_AKE.par, Middle_word, ART, no_pause, p_stress, 0, 15.2, 0.9, 6.0, 7.5, 0, 109.94
Q, g341acn2_037_AKE.par, Middle_word, APPR, no_pause, none, 0, 15.2, 1.2, 6.0, 7.5, 0, 29.94
Q, g341acn2_040_AKE.par, Middle_word, PIS, no_pause, p_stress, 0, 14.9, 1.2, 5.9, 6.3, 0, 79.94
Q, g341acn2_040_AKE.par, Middle_word, ADJD, no_pause, none, 0, 14.9, 1.0, 5.9, 6.3, 0, 49.94
Q, g341acn2_042_AKE.par, Middle_word, VAFIN, no_pause, p_stress, 0, 15.1, 2.1, 6.0, 7.0, 0, 29.94
Q, g341acn2_044_AKE.par, Start_word, ITJ, near_pause, p_stress, 0, 17.7, 1.4, 8.0, 9.7, 0, 39.94
Q, g341acn2_044_AKE.par, Middle_word, PPER, no_pause, p_stress, 0, 17.7, 2.0, 8.0, 9.7, 0, 39.94
Q, g341acn2_047_AKE.par, Middle_word, PPER, no_pause, p_stress, 0, 12.8, 1.3, 5.2, 6.7, 0, 89.94
Q, g341acn2_050_AKE.par, Start_word, KON, near_pause, p_stress, 0, 17.6, 1.8, 7.7, 9.9, 0, 39.94
Q, g341acn2_050_AKE.par, Start_word, ADV, no_pause, p_stress, 0, 17.6, 0.5, 7.7, 9.9, 0, 59.94
Q, g341acn2_050_AKE.par, Middle_word, APPR, no_pause, none, 0, 17.6, 1.4, 7.7, 9.9, 0, 29.94
Q, g341acn2_052_AKE.par, End_word, KON, no_pause, p_stress, 0, 11.3, 1.9, 6.1, 7.3, 0, 49.94
Q, g341acn2_052_AKE.par, End_word, NN, no_pause, none, 0, 11.3, 0.9, 6.1, 7.3, 1, 29.94
Q, g341acn2_054_AKE.par, Start_word, KON, near_pause, p_stress, 0, 17.2, 1.2, 7.3, 9.5, 0, 29.94
Q, g341acn2_054_AKE.par, Middle_word, VAFIN, no_pause, p_stress, 0, 17.2, 1.8, 7.3, 9.5, 0, 69.94
Q, g341acn2_056_AKE.par, Middle_word, ADV, no_pause, none, 0, 16.3, 1.0, 6.4, 8.4, 0, 29.94
Q, g341acn2_056_AKE.par, Middle_word, KON, no_pause, p_stress, 0, 16.3, 1.8, 6.4, 8.4, 0, 49.94
Q, g342acn1_002_AKD.par, Middle_word, ADV, no_pause, p_stress, 0, 12.8, 0.7, 5.7, 6.8, 0, 89.94
Q, g342acn1_002_AKD.par, Middle_word, ADJA, no_pause, p_stress, 0, 12.8, 0.6, 5.7, 6.8, 0, 89.94
Q, g342acn1_002_AKD.par, Middle_word, <aeh>, no_pause, p_stress, 0, 12.8, 1.7, 5.7, 6.8, 0, 59.94
Q, g342acn1_002_AKD.par, Middle_word, KON, no_pause, p_stress, 0, 12.8, 0.7, 5.7, 6.8, 0, 49.94
Q, g342acn1_002_AKD.par, Middle_word, APPR, no_pause, none, 0, 12.8, 2.0, 5.7, 6.8, 0, 39.94
Q, g342acn1_002_AKD.par, End_word, VVINF, no_pause, p_stress, 0, 12.8, 1.0, 5.7, 6.8, 0, 29.94
Q, g342acn1_004_AKD.par, Start_word, PDS, near_pause, p_stress, 0, 12.9, 0.3, 5.4, 6.4, 0, 49.94
Q, g342acn1_006_AKD.par, Start_word, PPER, no_pause, p_stress, 0, 10.9, 0.3, 4.9, 7.4, 0, 539.94
Q, g342acn1_008_AKD.par, Start_word, ITJ, near_pause, p_stress, 0, 15.1, 1.5, 7.2, 8.6, 0, 99.94
Q, g342acn1_010_AKD.par, Start_word, <aehm>, no_pause, p_stress, 0, 13.4, 0.8, 5.0, 5.4, 0, 49.94
Q, g342acn1_018_AKD.par, Start_word, ADV, near_pause, p_stress, 0, 15.5, 1.4, 6.4, 8.3, 0, 69.94
Q, g342acn1_018_AKD.par, Middle_word, ART, no_pause, p_stress, 0, 15.5, 1.0, 6.4, 8.3, 0, 59.94
Q, g342acn1_021_AKD.par, Middle_word, APPRART, no_pause, p_stress, 0, 11.6, 0.5, 4.8, 6.0, 0, 59.94
Q, g342acn1_021_AKD.par, Middle_word, <aehm>, no_pause, p_stress, 0, 11.6, 0.3, 4.8, 6.0, 0, 449.94
Q, g342acn1_023_AKD.par, Start_word, ITJ, near_pause, p_stress, 0, 14.2, 1.1, 6.6, 6.6, 0, 99.94
Q, g342acn1_027_AKD.par, Middle_word, PPER, no_pause, p_stress, 0, 12.3, 0.7, 4.5, 6.3, 0, 79.94
Q, g342acn1_029_AKD.par, Start_word, KON, near_pause, p_stress, 0, 12.7, 1.6, 5.4, 6.7, 0, 29.94
Q, g342acn1_029_AKD.par, Middle_word, KON, no_pause, p_stress, 0, 12.7, 0.6, 5.4, 6.7, 0, 69.94
Q, g342acn1_031_AKD.par, Start_word, ADV, no_pause, p_stress, 0, 12.8, 1.3, 6.4, 6.4, 0, 109.94
Q, g342acn1_032_AKD.par, Start_word, ADV, no_pause, p_stress, 0, 14.4, 1.1, 6.6, 6.9, 0, 39.94
Q, g342acn1_034_AKD.par, Start_word, ITJ, near_pause, p_stress, 0, 14.6, 1.0, 7.3, 7.3, 0, 89.94
Q, g342acn1_036_AKD.par, End_word, KON, no_pause, p_stress, 1, 9.0, 0.5, 4.5, 4.5, 0, 49.94
Q, g342acn1_040_AKD.par, Middle_word, ADV, no_pause, p_stress, 0, 13.0, 0.9, 5.6, 6.7, 0, 69.94
Q, g342acn1_043_AKD.par, Middle_word, ADV, no_pause, p_stress, 0, 14.4, 1.4, 5.9, 8.2, 0, 79.94
Q, g342acn1_043_AKD.par, End_word, NN, no_pause, none, 0, 14.4, 1.4, 5.9, 8.2, 1, 29.94
Q, g342acn2_005_AKE.par, Middle_word, ADV, no_pause, p_stress, 0, 15.2, 1.3, 6.7, 9.2, 0, 59.94
Q, g342acn2_005_AKE.par, Middle_word, ADV, no_pause, none, 0, 15.2, 2.0, 6.7, 9.2, 0, 49.94
Q, g342acn2_005_AKE.par, Middle_word, NN, no_pause, p_stress, 0, 15.2, 1.0, 6.7, 9.2, 0, 109.94
Q, g342acn2_005_AKE.par, Middle_word, ADJD, no_pause, p_stress, 0, 15.2, 0.8, 6.7, 9.2, 0, 49.94
Q, g342acn2_011_AKE.par, Middle_word, PPER, no_pause, p_stress, 0, 16.3, 1.6, 6.6, 8.6, 0, 89.94
Q, g342acn2_014_AKE.par, Middle_word, VVINF, no_pause, p_stress, 0, 14.5, 1.0, 6.0, 8.1, 0, 69.94
Q, g342acn2_014_AKE.par, Middle_word, KON, no_pause, p_stress, 0, 14.5, 0.8, 6.0, 8.1, 0, 69.94
Q, g342acn2_019_AKE.par, Middle_word, ADV, no_pause, p_stress, 0, 15.9, 0.7, 6.2, 9.3, 0, 59.94
Q, g342acn2_030_AKE.par, Start_word, PPER, near_pause, p_stress, 0, 15.3, 1.7, 6.3, 7.6, 0, 79.94
Q, g342acn2_030_AKE.par, Middle_word, PIS, no_pause, p_stress, 0, 15.3, 1.5, 6.3, 7.6, 0, 29.94
Q, g342acn2_030_AKE.par, Middle_word, ART, no_pause, p_stress, 0, 15.3, 1.5, 6.3, 7.6, 0, 59.94
Q, g342acn2_030_AKE.par, Middle_word, PPER, no_pause, p_stress, 0, 15.3, 2.0, 6.3, 7.6, 0, 49.94
Q, g342acn2_030_AKE.par, Middle_word, VAFIN, no_pause, p_stress, 0, 15.3, 2.3, 6.3, 7.6, 0, 29.94
Q, g342acn2_030_AKE.par, Middle_word, ART, no_pause, p_stress, 0, 15.3, 0.7, 6.3, 7.6, 0, 189.94
Q, g342acn2_033_AKE.par, Start_word, ADV, no_pause, p_stress, 0, 15.5, 1.7, 6.0, 7.4, 0, 59.94
Q, g342acn2_033_AKE.par, Middle_word, ADV, no_pause, p_stress, 0, 15.5, 1.7, 6.0, 7.4, 0, 59.94
Q, g342acn2_033_AKE.par, Middle_word, NN, no_pause, p_stress, 0, 15.5, 1.1, 6.0, 7.4, 0, 29.94
Q, g342acn2_033_AKE.par, Middle_word, APPRART, no_pause, p_stress, 0, 15.5, 0.7, 6.0, 7.4, 0, 229.94
Q, g342acn2_033_AKE.par, Middle_word, PPER, no_pause, p_stress, 0, 15.5, 0.7, 6.0, 7.4, 0, 109.94
Q, g342acn2_037_AKE.par, Start_word, KON, near_pause, p_stress, 0, 14.4, 1.2, 5.9, 7.4, 0, 59.94
Q, g342acn2_037_AKE.par, Middle_word, APPR, no_pause, p_stress, 0, 14.4, 1.7, 5.9, 7.4, 0, 29.94
Q, g342acn2_037_AKE.par, Middle_word, KOUS, no_pause, p_stress, 0, 14.4, 1.1, 5.9, 7.4, 0, 99.94
Q, g342acn2_042_AKE.par, Start_word, ITJ, near_pause, none, 0, 10.9, 1.4, 5.9, 6.8, 0, 99.94
Q, g342acn2_044_AKE.par, Middle_word, VVINF, no_pause, none, 0, 16.6, 1.2, 8.0, 8.6, 0, 49.94
Q, g342acn2_044_AKE.par, End_word, NN, no_pause, none, 0, 16.6, 1.6, 8.0, 8.6, 1, 29.94
Q, g342acn2_049_AKE.par, Middle_word, NN, no_pause, none, 0, 11.6, 1.0, 5.8, 5.8, 0, 29.94
Q, g365acn1_011_AKS.par, Start_word, ADV, near_pause, p_stress, 0, 14.4, 1.5, 5.5, 7.1, 0, 89.94
Q, g365acn1_015_AKS.par, Middle_word, ADV, no_pause, p_stress, 0, 11.1, 0.9, 4.8, 5.5, 0, 39.94
Q, g365acn1_018_AKS.par, Start_word, KON, near_pause, p_stress, 0, 8.6, 0.7, 4.7, 4.7, 0, 169.94
Q, g365acn1_019_AKS.par, Start_word, <aehm>, near_pause, p_stress, 0, 7.8, 0.2, 3.0, 4.1, 0, 69.94
Q, g365acn1_019_AKS.par, Middle_word, ORD, no_pause, p_stress, 0, 7.8, 0.7, 3.0, 4.1, 0, 99.94
Q, g365acn1_029_AKS.par, Start_word, PPER, near_pause, p_stress, 0, 10.8, 0.7, 5.8, 6.6, 0, 89.94
Q, g365acn1_041_AKS.par, Middle_word, PPER, no_pause, p_stress, 0, 10.7, 2.0, 4.8, 5.4, 0, 69.94
Q, g365acn1_046_AKS.par, Middle_word, <aeh>, no_pause, p_stress, 0, 9.2, 0.4, 4.7, 6.9, 0, 89.94
Q, g365acn1_056_AKS.par, Middle_word, CARD, no_pause, p_stress, 0, 16.6, 1.0, 7.3, 10.9, 0, 69.94
Q, g365acn1_059_AKS.par, Middle_word, ADV, no_pause, none, 0, 13.6, 1.2, 5.8, 7.1, 0, 29.94
Q, g365acn1_063_AKS.par, Middle_word, VAFIN, no_pause, p_stress, 0, 9.4, 0.6, 4.4, 4.4, 0, 109.94
Q, g365acn1_066_AKS.par, Start_word, ADV, no_pause, p_stress, 0, 10.8, 0.7, 5.1, 5.6, 0, 109.94
Q, g365acn2_000_AKR.par, Middle_word, PPER, no_pause, p_stress, 0, 13.1, 1.4, 5.7, 6.7, 0, 29.94
Q, g365acn2_000_AKR.par, Middle_word, ADJA, no_pause, none, 0, 13.1, 1.0, 5.7, 6.7, 1, 49.94
Q, g365acn2_002_AKR.par, Start_word, APPR, no_pause, p_stress, 0, 11.9, 0.7, 5.0, 5.6, 0, 159.94
Q, g365acn2_002_AKR.par, Middle_word, ADV, no_pause, p_stress, 0, 11.9, 1.6, 5.0, 5.6, 0, 79.94
Q, g365acn2_006_AKR.par, Middle_word, ADV, no_pause, none, 0, 13.2, 1.3, 5.3, 6.2, 0, 59.94
Q, g365acn2_006_AKR.par, End_word, <aehm>, no_pause, p_stress, 0, 13.2, 0.4, 5.3, 6.2, 0, 109.94
Q, g365acn2_010_AKR.par, Middle_word, ADV, no_pause, p_stress, 0, 11.7, 1.4, 4.1, 5.1, 0, 29.94
Q, g365acn2_010_AKR.par, End_word, VAFIN, no_pause, none, 0, 11.7, 0.9, 4.1, 5.1, 1, 49.94
Q, g365acn2_012_AKR.par, Start_word, ITJ, near_pause, p_stress, 0, 11.8, 1.5, 6.8, 8.3, 0, 49.94
Q, g365acn2_014_AKR.par, Middle_word, <aeh>, no_pause, p_stress, 0, 12.0, 0.7, 4.5, 5.6, 0, 129.94
Q, g365acn2_014_AKR.par, End_word, APPR, no_pause, p_stress, 0, 12.0, 0.7, 4.5, 5.6, 0, 99.94
Q, g365acn2_016_AKR.par, Middle_word, NN, no_pause, p_stress, 0, 11.4, 0.9, 5.2, 6.5, 0, 59.94
Q, g365acn2_016_AKR.par, Middle_word, ART, no_pause, p_stress, 0, 11.4, 2.0, 5.2, 6.5, 0, 39.94
Q, g365acn2_016_AKR.par, Middle_word, KON, no_pause, p_stress, 0, 11.4, 1.4, 5.2, 6.5, 0, 89.94
Q, g365acn2_016_AKR.par, Middle_word, ADV, no_pause, none, 0, 11.4, 1.2, 5.2, 6.5, 0, 49.94
Q, g365acn2_020_AKR.par, Start_word, ORD, near_pause, p_stress, 0, 13.2, 0.8, 5.5, 6.0, 0, 89.94
Q, g365acn2_020_AKR.par, Middle_word, ORD, no_pause, p_stress, 0, 13.2, 1.0, 5.5, 6.0, 0, 79.94
Q, g365acn2_020_AKR.par, Middle_word, VAFIN, no_pause, p_stress, 0, 13.2, 1.5, 5.5, 6.0, 0, 49.94
Q, g365acn2_022_AKR.par, Start_word, ADV, near_pause, p_stress, 0, 12.3, 1.4, 5.4, 6.6, 0, 89.94
Q, g365acn2_022_AKR.par, Middle_word, KON, no_pause, p_stress, 0, 12.3, 1.4, 5.4, 6.6, 0, 49.94
Q, g365acn2_026_AKR.par, Middle_word, NN, no_pause, none, 0, 14.7, 0.8, 5.7, 7.2, 1, 49.94
Q, g365acn2_026_AKR.par, Middle_word, VAFIN, no_pause, p_stress, 0, 14.7, 2.3, 5.7, 7.2, 0, 49.94
Q, g365acn2_030_AKR.par, Middle_word, <aehm>, no_pause, p_stress, 0, 11.1, 0.4, 4.8, 6.0, 0, 69.94
Q, g365acn2_030_AKR.par, Middle_word, ADJA, no_pause, p_stress, 0, 11.1, 0.6, 4.8, 6.0, 0, 49.94
Q, g365acn2_030_AKR.par, Middle_word, <aeh>, no_pause, p_stress, 0, 11.1, 1.9, 4.8, 6.0, 0, 29.94
Q, g365acn2_030_AKR.par, Middle_word, NN, no_pause, none, 0, 11.1, 1.1, 4.8, 6.0, 1, 29.94
Q, g365acn2_030_AKR.par, Middle_word, NN, no_pause, none, 0, 11.1, 1.0, 4.8, 6.0, 1, 29.94
Q, g365acn2_030_AKR.par, Middle_word, <aehm>, no_pause, p_stress, 0, 11.1, 0.3, 4.8, 6.0, 0, 49.94
Q, g365acn2_036_AKR.par, Middle_word, APPR, no_pause, none, 0, 11.5, 1.1, 4.9, 6.5, 0, 39.94
Q, g365acn2_036_AKR.par, Middle_word, <aehm>, no_pause, p_stress, 0, 11.5, 0.5, 4.9, 6.5, 0, 39.94
Q, g365acn2_039_AKR.par, Start_word, ART, near_pause, p_stress, 0, 12.4, 0.7, 5.4, 7.3, 0, 139.94
Q, g365acn2_039_AKR.par, Middle_word, KON, no_pause, p_stress, 0, 12.4, 0.8, 5.4, 7.3, 0, 129.94
Q, g365acn2_044_AKR.par, Middle_word, PIAT, no_pause, p_stress, 0, 11.3, 0.2, 4.7, 5.9, 0, 119.94
Q, g365acn2_044_AKR.par, Middle_word, ADJA, no_pause, p_stress, 0, 11.3, 0.8, 4.7, 5.9, 0, 59.94
Q, g365acn2_044_AKR.par, Middle_word, VAFIN, no_pause, p_stress, 0, 11.3, 1.6, 4.7, 5.9, 0, 69.94
Q, g365acn2_044_AKR.par, Middle_word, <aeh>, no_pause, p_stress, 0, 11.3, 0.9, 4.7, 5.9, 0, 119.94
Q, g365acn2_044_AKR.par, Middle_word, ADV, no_pause, p_stress, 0, 11.3, 0.7, 4.7, 5.9, 0, 99.94
Q, g365acn2_044_AKR.par, Middle_word, PIS, no_pause, p_stress, 0, 11.3, 1.6, 4.7, 5.9, 0, 59.94
Q, g365acn2_044_AKR.par, Middle_word, APPR, no_pause, p_stress, 0, 11.3, 2.0, 4.7, 5.9, 0, 29.94
Q, g365acn2_044_AKR.par, Middle_word, <aehm>, no_pause, p_stress, 0, 11.3, 0.3, 4.7, 5.9, 0, 119.94
Q, g365acn2_044_AKR.par, Middle_word, KON, no_pause, p_stress, 0, 11.3, 0.5, 4.7, 5.9, 0, 59.94
Q, g365acn2_044_AKR.par, Middle_word, <aehm>, no_pause, p_stress, 0, 11.3, 0.2, 4.7, 5.9, 0, 109.94
Q, g365acn2_057_AKR.par, Middle_word, ADV, no_pause, p_stress, 0, 11.9, 0.6, 4.7, 6.0, 0, 79.94
Q, g365acn2_057_AKR.par, Middle_word, APPR, no_pause, p_stress, 0, 11.9, 1.3, 4.7, 6.0, 0, 29.94
Q, g365acn2_057_AKR.par, Middle_word, NN, no_pause, none, 0, 11.9, 0.9, 4.7, 6.0, 1, 59.94
Q, g365acn2_057_AKR.par, Middle_word, <aehm>, no_pause, p_stress, 0, 11.9, 0.6, 4.7, 6.0, 0, 89.94
Q, g365acn2_057_AKR.par, Middle_word, APPRART, no_pause, p_stress, 0, 11.9, 1.3, 4.7, 6.0, 0, 29.94
Q, g365acn2_057_AKR.par, Middle_word, ADV, no_pause, p_stress, 0, 11.9, 1.5, 4.7, 6.0, 0, 49.94
Q, g365acn2_057_AKR.par, Middle_word, PTKVZ, no_pause, p_stress, 0, 11.9, 0.5, 4.7, 6.0, 0, 69.94
Q, g365acn2_057_AKR.par, End_word, NN, no_pause, p_stress, 1, 11.9, 0.6, 4.7, 6.0, 0, 29.94
Q, g365acn2_060_AKR.par, Middle_word, PPER, no_pause, p_stress, 0, 11.9, 2.0, 4.8, 6.0, 0, 39.94
Q, g365acn2_060_AKR.par, Middle_word, <aehm>, no_pause, p_stress, 0, 11.9, 0.4, 4.8, 6.0, 0, 49.94
Q, g365acn2_060_AKR.par, Middle_word, KON, no_pause, p_stress, 0, 11.9, 0.2, 4.8, 6.0, 0, 629.94
Q, g365acn2_060_AKR.par, Middle_word, <aeh>, no_pause, p_stress, 0, 11.9, 0.5, 4.8, 6.0, 0, 99.94
Q, g365acn2_060_AKR.par, Middle_word, APPRART, no_pause, p_stress, 0, 11.9, 0.7, 4.8, 6.0, 0, 109.94
Q, g365acn2_060_AKR.par, Middle_word, ORD, no_pause, p_stress, 0, 11.9, 0.8, 4.8, 6.0, 0, 119.94
Q, g365acn2_060_AKR.par, Middle_word, <aeh>, no_pause, p_stress, 0, 11.9, 1.1, 4.8, 6.0, 0, 89.94
Q, g385acn1_005_ALF.par, Start_word, PPER, near_pause, p_stress, 0, 14.2, 1.6, 5.4, 6.1, 0, 39.94
Q, g385acn1_010_ALF.par, Middle_word, PPER, no_pause, p_stress, 0, 14.2, 2.3, 5.6, 6.7, 0, 29.94
Q, g385acn1_010_ALF.par, Middle_word, VAFIN, no_pause, p_stress, 0, 14.2, 0.5, 5.6, 6.7, 0, 29.94
Q, g385acn1_010_ALF.par, Middle_word, KON, no_pause, p_stress, 0, 14.2, 0.5, 5.6, 6.7, 0, 39.94
Q, g385acn1_023_ALF.par, Start_word, PPER, near_pause, p_stress, 0, 18.6, 2.5, 8.0, 11.5, 0, 39.94
Q, g385acn1_031_ALF.par, Start_word, NN, near_pause, p_stress, 0, 13.5, 0.3, 6.0, 7.7, 0, 49.94
Q, g385acn1_031_ALF.par, Middle_word, NN, no_pause, none, 0, 13.5, 1.1, 6.0, 7.7, 1, 29.94
Q, g385acn1_031_ALF.par, Middle_word, ADV, no_pause, p_stress, 0, 13.5, 1.7, 6.0, 7.7, 0, 49.94
Q, g385acn1_031_ALF.par, End_word, NN, no_pause, none, 0, 13.5, 0.9, 6.0, 7.7, 1, 69.94
Q, g385acn1_035_ALF.par, End_word, NN, no_pause, none, 0, 17.8, 1.4, 7.8, 12.2, 1, 29.94
Q, g385acn1_037_ALF.par, Start_word, <aehm>, no_pause, p_stress, 0, 8.6, 0.6, 4.0, 4.0, 0, 29.94
Q, g385acn2_001_ALD.par, Middle_word, PPOSAT, no_pause, p_stress, 0, 14.9, 1.3, 6.0, 7.0, 0, 39.94
Q, g385acn2_006_ALD.par, Middle_word, <aeh>, no_pause, p_stress, 0, 12.8, 0.4, 5.0, 6.2, 0, 319.94
Q, g385acn2_009_ALD.par, End_word, ITJ, no_pause, none, 0, 9.7, 1.1, 4.2, 5.6, 0, 39.94
Q, g385acn2_016_ALD.par, Middle_word, ITJ, no_pause, none, 0, 14.4, 2.6, 6.8, 8.1, 0, 29.94
Q, g385acn2_018_ALD.par, Middle_word, ITJ, no_pause, none, 0, 15.3, 0.9, 5.9, 7.4, 0, 29.94
Q, g385acn2_018_ALD.par, Middle_word, KON, no_pause, p_stress, 0, 15.3, 2.5, 5.9, 7.4, 0, 39.94
Q, g385acn2_018_ALD.par, Middle_word, PPER, no_pause, p_stress, 0, 15.3, 1.3, 5.9, 7.4, 0, 49.94
Q, g385acn2_022_ALD.par, Start_word, ITJ, near_pause, none, 0, 15.9, 1.0, 6.5, 7.5, 0, 39.94
Q, g385acn2_024_ALD.par, Start_word, ITJ, near_pause, none, 0, 18.4, 1.7, 7.3, 8.1, 0, 29.94
Q, g385acn2_024_ALD.par, Middle_word, ADV, no_pause, p_stress, 0, 18.4, 1.2, 7.3, 8.1, 0, 79.94
Q, g385acn2_026_ALD.par, Start_word, ITJ, near_pause, none, 0, 11.3, 0.8, 5.9, 6.3, 0, 49.94
Q, g385acn2_026_ALD.par, Middle_word, ITJ, no_pause, none, 0, 11.3, 0.7, 5.9, 6.3, 0, 29.94
Q, g385acn2_034_ALD.par, End_word, NN, no_pause, none, 0, 15.4, 1.1, 6.6, 9.9, 1, 129.94
Q, g385acn2_036_ALD.par, Start_word, ITJ, near_pause, none, 0, 16.0, 0.9, 7.8, 7.8, 0, 39.94
Q, g385acn2_036_ALD.par, Middle_word, ITJ, no_pause, p_stress, 0, 16.0, 0.6, 7.8, 7.8, 0, 149.94
Q, g413acn1_003_ALK.par, Start_word, ITJ, near_pause, p_stress, 0, 8.6, 1.5, 5.2, 5.2, 0, 39.94
Q, g413acn1_011_ALK.par, Start_word, NN, near_pause, p_stress, 0, 10.6, 0.9, 4.5, 6.0, 0, 49.94
Q, g413acn1_014_ALK.par, Start_word, PTKVZ, near_pause, p_stress, 1, 0.0, 0.4, 0.0, 2.0, 0, 29.94
Q, g413acn1_020_ALK.par, Middle_word, PPER, no_pause, p_stress, 0, 12.3, 2.0, 5.3, 6.4, 0, 39.94
Q, g413acn1_020_ALK.par, Middle_word, PPER, no_pause, p_stress, 0, 12.3, 2.1, 5.3, 6.4, 0, 39.94
Q, g413acn1_023_ALK.par, Middle_word, NN, no_pause, p_stress, 0, 14.0, 0.7, 5.3, 6.0, 0, 109.94
Q, g413acn1_023_ALK.par, Middle_word, NN, no_pause, p_stress, 0, 14.0, 0.7, 5.3, 6.0, 0, 59.94
Q, g413acn1_023_ALK.par, Middle_word, NN, no_pause, p_stress, 0, 14.0, 0.8, 5.3, 6.0, 0, 39.94
Q, g413acn1_030_ALK.par, Start_word, ITJ, near_pause, none, 0, 5.6, 0.5, 3.7, 3.7, 0, 29.94
Q, g413acn1_034_ALK.par, End_word, ADJD, no_pause, none, 0, 15.0, 1.0, 6.9, 8.8, 0, 79.94
Q, g413acn1_039_ALK.par, Start_word, KON, near_pause, p_stress, 0, 14.8, 1.7, 5.8, 7.9, 0, 29.94
Q, g413acn1_052_ALK.par, Middle_word, PPER, no_pause, p_stress, 0, 11.8, 1.6, 4.9, 6.1, 0, 29.94
Q, g413acn1_052_ALK.par, Middle_word, NN, no_pause, none, 0, 11.8, 0.5, 4.9, 6.1, 1, 29.94
Q, g413acn1_058_ALK.par, Start_word, APPR, near_pause, none, 0, 11.9, 1.8, 7.5, 9.0, 0, 49.94
