% ARFF file for Verbmobil
% Phoneme: short_a
%
@relation short_a

% List of attributes:
%
% Duration is expressed in milliseconds
@attribute phoneme { a,  }
@attribute filename string
@attribute speech_position { Start_word, Middle_word, End_word }
@attribute word { VVFIN, PWAV, wa, PIDAT, APPO, ART, NN, gla, VVPP, Rueckscha, PAV, Anfa, KOKOM, VVINF, tschamtatam, Ma, ORD, PRELS, NE, FW, PDS, APPRART, PIAT, PTKVZ, CARD, PIS, TRUNC, ADJA, PWS, VAFIN, VMFIN, KON, bescha, Bla-Damm, ITJ, al, APPR, ADV, KOUS, PTKA, ADJD,  }
@attribute pause { near_pause, no_pause }
@attribute stress { none, p_stress, s_stress }
@attribute overlapping { 1, 0 }
@attribute speech_rate_pho numeric
@attribute local_speech_rate numeric
@attribute speech_rate_msyl numeric
@attribute speech_rate_ksyl numeric
@attribute duration numeric

@data
a, g342acn2_019_AKE.par, Middle_word, NN, no_pause, none, 0, 15.9, 1.0, 6.2, 9.3, 119.94
a, g342acn2_019_AKE.par, Middle_word, ADV, no_pause, p_stress, 0, 15.9, 1.1, 6.2, 9.3, 59.94
a, g342acn2_019_AKE.par, Middle_word, PDS, no_pause, none, 0, 15.9, 1.4, 6.2, 9.3, 39.94
a, g342acn2_019_AKE.par, Middle_word, NN, no_pause, p_stress, 0, 15.9, 1.3, 6.2, 9.3, 39.94
a, g342acn2_019_AKE.par, Middle_word, NE, no_pause, none, 0, 15.9, 1.0, 6.2, 9.3, 29.94
a, g342acn2_019_AKE.par, End_word, PTKVZ, no_pause, p_stress, 0, 15.9, 0.9, 6.2, 9.3, 89.94
a, g342acn2_030_AKE.par, Middle_word, ART, no_pause, none, 0, 15.3, 1.1, 6.3, 7.6, 49.94
a, g342acn2_030_AKE.par, Middle_word, NE, no_pause, none, 0, 15.3, 1.1, 6.3, 7.6, 49.94
a, g342acn2_030_AKE.par, Middle_word, PDS, no_pause, none, 0, 15.3, 1.7, 6.3, 7.6, 39.94
a, g342acn2_030_AKE.par, Middle_word, VAFIN, no_pause, p_stress, 0, 15.3, 1.3, 6.3, 7.6, 29.94
a, g342acn2_030_AKE.par, Middle_word, NN, no_pause, none, 0, 15.3, 0.9, 6.3, 7.6, 49.94
a, g342acn2_033_AKE.par, Start_word, ADV, no_pause, p_stress, 0, 15.5, 1.7, 6.0, 7.4, 49.94
a, g342acn2_033_AKE.par, Middle_word, PDS, no_pause, none, 0, 15.5, 1.8, 6.0, 7.4, 49.94
a, g342acn2_033_AKE.par, Middle_word, ADV, no_pause, p_stress, 0, 15.5, 1.7, 6.0, 7.4, 39.94
a, g342acn2_033_AKE.par, Middle_word, ADV, no_pause, p_stress, 0, 15.5, 0.6, 6.0, 7.4, 49.94
a, g342acn2_033_AKE.par, Middle_word, NE, no_pause, none, 0, 15.5, 1.2, 6.0, 7.4, 59.94
a, g342acn2_033_AKE.par, Middle_word, ADV, no_pause, p_stress, 0, 15.5, 1.4, 6.0, 7.4, 59.94
a, g342acn2_033_AKE.par, Middle_word, APPRART, no_pause, p_stress, 0, 15.5, 0.5, 6.0, 7.4, 89.94
a, g342acn2_033_AKE.par, Middle_word, APPRART, no_pause, p_stress, 0, 15.5, 0.7, 6.0, 7.4, 79.94
a, g342acn2_033_AKE.par, Middle_word, ART, no_pause, none, 0, 15.5, 1.7, 6.0, 7.4, 39.94
a, g342acn2_033_AKE.par, End_word, NE, no_pause, p_stress, 0, 15.5, 0.5, 6.0, 7.4, 159.94
a, g342acn2_037_AKE.par, Middle_word, ADV, no_pause, p_stress, 0, 14.4, 1.2, 5.9, 7.4, 29.94
a, g342acn2_037_AKE.par, Middle_word, PWAV, no_pause, p_stress, 0, 14.4, 1.2, 5.9, 7.4, 39.94
a, g342acn2_037_AKE.par, Middle_word, ADV, no_pause, p_stress, 0, 14.4, 1.1, 5.9, 7.4, 39.94
a, g342acn2_037_AKE.par, Middle_word, VVPP, no_pause, p_stress, 1, 14.4, 0.8, 5.9, 7.4, 79.94
a, g342acn2_037_AKE.par, Middle_word, VAFIN, no_pause, p_stress, 0, 14.4, 0.8, 5.9, 7.4, 59.94
a, g342acn2_041_AKE.par, Start_word, PDS, near_pause, none, 0, 14.0, 1.7, 3.5, 3.5, 39.94
a, g342acn2_042_AKE.par, End_word, NE, no_pause, none, 0, 10.9, 0.9, 5.9, 6.8, 49.94
a, g342acn2_044_AKE.par, Start_word, PDS, near_pause, none, 0, 16.6, 0.8, 8.0, 8.6, 109.94
a, g342acn2_044_AKE.par, Middle_word, PDS, no_pause, none, 0, 16.6, 1.4, 8.0, 8.6, 39.94
a, g342acn2_044_AKE.par, Middle_word, ART, no_pause, none, 0, 16.6, 1.5, 8.0, 8.6, 49.94
a, g342acn2_047_AKE.par, Middle_word, PDS, no_pause, none, 0, 17.3, 1.3, 7.0, 8.9, 59.94
a, g342acn2_047_AKE.par, End_word, VVINF, no_pause, p_stress, 0, 17.3, 0.9, 7.0, 8.9, 29.94
a, g365acn1_001_AKS.par, End_word, NE, no_pause, none, 0, 13.8, 0.8, 6.0, 7.3, 79.94
a, g365acn1_005_AKS.par, Middle_word, NE, no_pause, none, 0, 13.6, 0.8, 5.3, 7.1, 109.94
a, g365acn1_007_AKS.par, Start_word, ITJ, near_pause, none, 0, 4.8, 0.3, 1.9, 1.9, 229.94
a, g365acn1_009_AKS.par, Start_word, ADV, no_pause, none, 0, 16.4, 1.6, 6.4, 7.6, 49.94
a, g365acn1_009_AKS.par, End_word, VVPP, no_pause, s_stress, 0, 16.4, 0.8, 6.4, 7.6, 69.94
a, g365acn1_011_AKS.par, Start_word, ADV, near_pause, p_stress, 0, 14.4, 1.5, 5.5, 7.1, 79.94
a, g365acn1_011_AKS.par, Middle_word, VMFIN, no_pause, p_stress, 0, 14.4, 1.1, 5.5, 7.1, 79.94
a, g365acn1_011_AKS.par, Middle_word, PWAV, no_pause, p_stress, 0, 14.4, 1.7, 5.5, 7.1, 29.94
a, g365acn1_013_AKS.par, End_word, VVINF, no_pause, p_stress, 0, 10.0, 0.7, 4.1, 5.9, 69.94
a, g365acn1_019_AKS.par, Middle_word, APPRART, no_pause, p_stress, 0, 7.8, 0.6, 3.0, 4.1, 79.94
a, g365acn1_025_AKS.par, Start_word, ADV, no_pause, p_stress, 0, 10.0, 0.7, 3.7, 4.7, 59.94
a, g365acn1_025_AKS.par, Middle_word, PDS, no_pause, none, 0, 10.0, 1.5, 3.7, 4.7, 39.94
a, g365acn1_031_AKS.par, End_word, PDS, no_pause, none, 0, 8.9, 0.6, 3.0, 5.0, 79.94
a, g365acn1_035_AKS.par, Start_word, PWAV, near_pause, p_stress, 0, 11.3, 0.4, 4.1, 5.0, 49.94
a, g365acn1_035_AKS.par, Middle_word, VVINF, no_pause, p_stress, 0, 11.3, 0.4, 4.1, 5.0, 79.94
a, g365acn1_035_AKS.par, End_word, ADV, no_pause, p_stress, 0, 11.3, 0.6, 4.1, 5.0, 79.94
a, g365acn1_037_AKS.par, Start_word, PDS, no_pause, none, 0, 5.7, 1.2, 2.3, 2.3, 29.94
a, g365acn1_041_AKS.par, Start_word, PWS, no_pause, p_stress, 0, 10.7, 1.1, 4.8, 5.4, 49.94
a, g365acn1_041_AKS.par, Middle_word, PTKVZ, no_pause, p_stress, 0, 10.7, 0.3, 4.8, 5.4, 149.94
a, g365acn1_041_AKS.par, Middle_word, KOUS, no_pause, p_stress, 0, 10.7, 0.7, 4.8, 5.4, 129.94
a, g365acn1_041_AKS.par, End_word, VVINF, no_pause, p_stress, 0, 10.7, 0.7, 4.8, 5.4, 99.94
a, g365acn1_043_AKS.par, Middle_word, PDS, no_pause, none, 0, 13.8, 0.8, 5.3, 5.7, 69.94
a, g365acn1_043_AKS.par, Middle_word, ADJD, no_pause, p_stress, 0, 13.8, 0.9, 5.3, 5.7, 59.94
a, g365acn1_046_AKS.par, Middle_word, ADV, no_pause, p_stress, 0, 9.2, 1.2, 4.7, 6.9, 29.94
a, g365acn1_046_AKS.par, Middle_word, NE, no_pause, none, 0, 9.2, 0.5, 4.7, 6.9, 39.94
a, g365acn1_046_AKS.par, Middle_word, NN, no_pause, s_stress, 0, 9.2, 0.7, 4.7, 6.9, 149.94
a, g365acn1_046_AKS.par, Middle_word, NN, no_pause, none, 0, 9.2, 0.7, 4.7, 6.9, 29.94
a, g365acn1_053_AKS.par, Start_word, VVFIN, near_pause, p_stress, 0, 18.8, 1.1, 9.4, 12.5, 69.94
a, g365acn1_056_AKS.par, Middle_word, CARD, no_pause, p_stress, 0, 16.6, 1.0, 7.3, 10.9, 89.94
a, g365acn1_056_AKS.par, Middle_word, VVFIN, no_pause, p_stress, 0, 16.6, 0.7, 7.3, 10.9, 49.94
a, g365acn1_059_AKS.par, Middle_word, PAV, no_pause, none, 0, 13.6, 1.0, 5.8, 7.1, 69.94
a, g365acn1_059_AKS.par, Middle_word, KOUS, no_pause, p_stress, 0, 13.6, 0.9, 5.8, 7.1, 99.94
a, g365acn1_059_AKS.par, Middle_word, VVPP, no_pause, p_stress, 0, 13.6, 0.7, 5.8, 7.1, 99.94
a, g365acn1_059_AKS.par, Middle_word, KOUS, no_pause, p_stress, 0, 13.6, 1.1, 5.8, 7.1, 59.94
a, g365acn1_059_AKS.par, Middle_word, PIS, no_pause, p_stress, 0, 13.6, 1.3, 5.8, 7.1, 109.94
a, g365acn1_059_AKS.par, Middle_word, ADV, no_pause, p_stress, 0, 13.6, 0.5, 5.8, 7.1, 69.94
a, g365acn1_066_AKS.par, Start_word, ADV, no_pause, p_stress, 0, 10.8, 0.7, 5.1, 5.6, 199.94
a, g365acn1_066_AKS.par, End_word, NE, no_pause, none, 0, 10.8, 0.7, 5.1, 5.6, 99.94
a, g365acn2_000_AKR.par, Start_word, ITJ, no_pause, p_stress, 0, 13.1, 0.5, 5.7, 6.7, 69.94
a, g365acn2_000_AKR.par, Middle_word, KOUS, no_pause, p_stress, 0, 13.1, 1.3, 5.7, 6.7, 59.94
a, g365acn2_000_AKR.par, Middle_word, KOUS, no_pause, p_stress, 0, 13.1, 1.1, 5.7, 6.7, 69.94
a, g365acn2_000_AKR.par, Middle_word, VAFIN, no_pause, p_stress, 0, 13.1, 1.2, 5.7, 6.7, 49.94
a, g365acn2_000_AKR.par, Middle_word, NN, no_pause, p_stress, 0, 13.1, 0.8, 5.7, 6.7, 69.94
a, g365acn2_000_AKR.par, Middle_word, ADV, no_pause, p_stress, 0, 13.1, 1.1, 5.7, 6.7, 59.94
a, g365acn2_000_AKR.par, Middle_word, PAV, no_pause, none, 0, 13.1, 0.5, 5.7, 6.7, 49.94
a, g365acn2_000_AKR.par, Middle_word, NN, no_pause, p_stress, 0, 13.1, 1.1, 5.7, 6.7, 99.94
a, g365acn2_000_AKR.par, Middle_word, NN, no_pause, p_stress, 0, 13.1, 0.8, 5.7, 6.7, 79.94
a, g365acn2_002_AKR.par, Middle_word, PRELS, no_pause, p_stress, 0, 11.9, 0.7, 5.0, 5.6, 99.94
a, g365acn2_002_AKR.par, Middle_word, PIAT, no_pause, p_stress, 0, 11.9, 0.5, 5.0, 5.6, 179.94
a, g365acn2_002_AKR.par, Middle_word, ADV, no_pause, p_stress, 0, 11.9, 1.6, 5.0, 5.6, 29.94
a, g365acn2_006_AKR.par, Middle_word, PDS, no_pause, none, 0, 13.2, 1.5, 5.3, 6.2, 49.94
a, g365acn2_006_AKR.par, Middle_word, VAFIN, no_pause, p_stress, 0, 13.2, 0.8, 5.3, 6.2, 39.94
a, g365acn2_006_AKR.par, Middle_word, ADJD, no_pause, none, 0, 13.2, 1.1, 5.3, 6.2, 59.94
a, g365acn2_006_AKR.par, Middle_word, VVPP, no_pause, p_stress, 0, 13.2, 0.8, 5.3, 6.2, 79.94
a, g365acn2_006_AKR.par, Middle_word, NN, no_pause, p_stress, 0, 13.2, 0.9, 5.3, 6.2, 79.94
a, g365acn2_008_AKR.par, End_word, NN, no_pause, none, 0, 11.7, 1.0, 5.0, 6.3, 69.94
a, g365acn2_008_AKR.par, End_word, PAV, no_pause, none, 1, 11.7, 0.4, 5.0, 6.3, 49.94
a, g365acn2_010_AKR.par, Start_word, ITJ, no_pause, none, 0, 11.7, 0.7, 4.1, 5.1, 139.94
a, g365acn2_010_AKR.par, Middle_word, ADV, no_pause, p_stress, 0, 11.7, 1.4, 4.1, 5.1, 59.94
a, g365acn2_010_AKR.par, Middle_word, ADV, no_pause, p_stress, 0, 11.7, 0.3, 4.1, 5.1, 119.94
a, g365acn2_010_AKR.par, Middle_word, PWAV, no_pause, p_stress, 0, 11.7, 0.4, 4.1, 5.1, 139.94
a, g365acn2_010_AKR.par, Middle_word, NN, no_pause, none, 0, 11.7, 0.8, 4.1, 5.1, 89.94
a, g365acn2_012_AKR.par, Middle_word, VVFIN, no_pause, p_stress, 0, 11.8, 0.9, 6.8, 8.3, 59.94
a, g365acn2_012_AKR.par, Middle_word, PWS, no_pause, p_stress, 0, 11.8, 0.8, 6.8, 8.3, 109.94
a, g365acn2_014_AKR.par, Start_word, ITJ, near_pause, p_stress, 0, 12.0, 0.2, 4.5, 5.6, 429.94
a, g365acn2_014_AKR.par, Middle_word, ADV, no_pause, none, 0, 12.0, 1.2, 4.5, 5.6, 59.94
a, g365acn2_014_AKR.par, Middle_word, PTKVZ, no_pause, p_stress, 0, 12.0, 0.7, 4.5, 5.6, 119.94
a, g365acn2_014_AKR.par, Middle_word, NN, no_pause, p_stress, 0, 12.0, 0.8, 4.5, 5.6, 109.94
a, g365acn2_014_AKR.par, Middle_word, NN, no_pause, none, 0, 12.0, 0.8, 4.5, 5.6, 39.94
a, g365acn2_014_AKR.par, Middle_word, NN, no_pause, none, 0, 12.0, 0.5, 4.5, 5.6, 59.94
a, g365acn2_014_AKR.par, Middle_word, ORD, no_pause, s_stress, 0, 12.0, 0.8, 4.5, 5.6, 109.94
a, g365acn2_014_AKR.par, Middle_word, NN, no_pause, none, 0, 12.0, 0.7, 4.5, 5.6, 89.94
a, g365acn2_014_AKR.par, End_word, NN, no_pause, p_stress, 0, 12.0, 0.6, 4.5, 5.6, 119.94
a, g365acn2_016_AKR.par, Middle_word, PDS, no_pause, none, 0, 11.4, 0.8, 5.2, 6.5, 49.94
a, g365acn2_016_AKR.par, Middle_word, VVFIN, no_pause, p_stress, 0, 11.4, 0.6, 5.2, 6.5, 69.94
a, g365acn2_016_AKR.par, Middle_word, ADV, no_pause, p_stress, 0, 11.4, 0.8, 5.2, 6.5, 89.94
a, g365acn2_016_AKR.par, Middle_word, VMFIN, no_pause, p_stress, 0, 11.4, 0.8, 5.2, 6.5, 119.94
a, g365acn2_016_AKR.par, Middle_word, ADV, no_pause, p_stress, 0, 11.4, 0.9, 5.2, 6.5, 79.94
a, g365acn2_016_AKR.par, Middle_word, NE, no_pause, none, 0, 11.4, 0.7, 5.2, 6.5, 79.94
a, g365acn2_016_AKR.par, Middle_word, NN, no_pause, p_stress, 0, 11.4, 0.7, 5.2, 6.5, 109.94
a, g365acn2_016_AKR.par, Middle_word, NN, no_pause, none, 0, 11.4, 0.7, 5.2, 6.5, 39.94
a, g365acn2_020_AKR.par, Middle_word, PDS, no_pause, none, 0, 13.2, 1.1, 5.5, 6.0, 29.94
a, g365acn2_020_AKR.par, Middle_word, PDS, no_pause, none, 0, 13.2, 0.7, 5.5, 6.0, 79.94
a, g365acn2_020_AKR.par, End_word, ADJD, no_pause, p_stress, 1, 13.2, 0.6, 5.5, 6.0, 49.94
a, g365acn2_022_AKR.par, Middle_word, ADJA, no_pause, s_stress, 1, 12.3, 0.8, 5.4, 6.6, 119.94
a, g365acn2_022_AKR.par, Middle_word, ADJA, no_pause, p_stress, 1, 12.3, 0.8, 5.4, 6.6, 69.94
a, g365acn2_022_AKR.par, Middle_word, PAV, no_pause, none, 0, 12.3, 0.6, 5.4, 6.6, 59.94
a, g365acn2_022_AKR.par, Middle_word, ADV, no_pause, p_stress, 0, 12.3, 0.9, 5.4, 6.6, 79.94
a, g365acn2_022_AKR.par, Middle_word, NN, no_pause, p_stress, 0, 12.3, 1.0, 5.4, 6.6, 79.94
a, g365acn2_022_AKR.par, Middle_word, VVPP, no_pause, p_stress, 0, 12.3, 0.8, 5.4, 6.6, 129.94
a, g365acn2_026_AKR.par, Middle_word, ADJA, no_pause, p_stress, 0, 14.7, 0.8, 5.7, 7.2, 119.94
a, g365acn2_026_AKR.par, Middle_word, NN, no_pause, p_stress, 0, 14.7, 0.8, 5.7, 7.2, 129.94
a, g365acn2_026_AKR.par, Middle_word, NN, no_pause, none, 0, 14.7, 0.8, 5.7, 7.2, 99.94
a, g365acn2_026_AKR.par, Middle_word, PDS, no_pause, none, 0, 14.7, 0.7, 5.7, 7.2, 69.94
a, g365acn2_028_AKR.par, End_word, NE, no_pause, none, 0, 10.6, 0.8, 4.0, 4.8, 39.94
a, g365acn2_030_AKR.par, Middle_word, ITJ, no_pause, p_stress, 0, 11.1, 1.1, 4.8, 6.0, 69.94
a, g365acn2_030_AKR.par, Middle_word, KOKOM, no_pause, none, 0, 11.1, 0.7, 4.8, 6.0, 124.94
a, g365acn2_030_AKR.par, Middle_word, VVFIN, no_pause, p_stress, 0, 11.1, 1.0, 4.8, 6.0, 69.94
a, g365acn2_030_AKR.par, Middle_word, ADV, no_pause, p_stress, 0, 11.1, 0.7, 4.8, 6.0, 89.94
a, g365acn2_030_AKR.par, Middle_word, VAFIN, no_pause, p_stress, 0, 11.1, 0.7, 4.8, 6.0, 49.94
a, g365acn2_030_AKR.par, Middle_word, ADJA, no_pause, p_stress, 0, 11.1, 0.6, 4.8, 6.0, 89.94
a, g365acn2_030_AKR.par, Middle_word, KOUS, no_pause, p_stress, 0, 11.1, 1.1, 4.8, 6.0, 69.94
a, g365acn2_030_AKR.par, Middle_word, ADV, no_pause, p_stress, 0, 11.1, 1.1, 4.8, 6.0, 79.94
a, g365acn2_030_AKR.par, Middle_word, NE, no_pause, none, 0, 11.1, 1.0, 4.8, 6.0, 49.94
a, g365acn2_030_AKR.par, Middle_word, ADJA, no_pause, p_stress, 0, 11.1, 0.5, 4.8, 6.0, 79.94
a, g365acn2_030_AKR.par, Middle_word, ITJ, no_pause, p_stress, 0, 11.1, 0.6, 4.8, 6.0, 199.94
a, g365acn2_036_AKR.par, Middle_word, PDS, no_pause, none, 0, 11.5, 1.1, 4.9, 6.5, 49.94
a, g365acn2_036_AKR.par, Middle_word, NN, no_pause, p_stress, 0, 11.5, 0.6, 4.9, 6.5, 119.94
a, g365acn2_036_AKR.par, Middle_word, VMFIN, no_pause, p_stress, 0, 11.5, 0.7, 4.9, 6.5, 69.94
a, g365acn2_036_AKR.par, Middle_word, ADV, no_pause, none, 0, 11.5, 1.0, 4.9, 6.5, 69.94
a, g365acn2_036_AKR.par, Middle_word, ADV, no_pause, p_stress, 0, 11.5, 1.1, 4.9, 6.5, 89.94
a, g365acn2_036_AKR.par, Middle_word, PIS, no_pause, p_stress, 0, 11.5, 1.1, 4.9, 6.5, 119.94
a, g365acn2_039_AKR.par, Middle_word, VVINF, no_pause, none, 0, 12.4, 1.0, 5.4, 7.3, 79.94
a, g365acn2_042_AKR.par, Start_word, PDS, no_pause, none, 0, 15.0, 0.8, 5.7, 7.8, 59.94
a, g365acn2_042_AKR.par, Middle_word, ADV, no_pause, none, 0, 15.0, 0.9, 5.7, 7.8, 79.94
a, g365acn2_042_AKR.par, Middle_word, VVINF, no_pause, p_stress, 0, 15.0, 1.4, 5.7, 7.8, 39.94
a, g365acn2_042_AKR.par, Middle_word, KOUS, no_pause, none, 0, 15.0, 1.5, 5.7, 7.8, 29.94
a, g365acn2_042_AKR.par, Middle_word, ART, no_pause, none, 0, 15.0, 1.4, 5.7, 7.8, 49.94
a, g365acn2_042_AKR.par, Middle_word, NE, no_pause, none, 0, 15.0, 0.9, 5.7, 7.8, 49.94
a, g365acn2_042_AKR.par, Middle_word, APPRART, no_pause, p_stress, 0, 15.0, 1.2, 5.7, 7.8, 69.94
a, g365acn2_042_AKR.par, Middle_word, NE, no_pause, p_stress, 0, 15.0, 0.8, 5.7, 7.8, 29.94
a, g365acn2_044_AKR.par, Middle_word, VAFIN, no_pause, p_stress, 0, 11.3, 1.0, 4.7, 5.9, 79.94
a, g365acn2_044_AKR.par, Middle_word, ADJA, no_pause, none, 0, 11.3, 0.7, 4.7, 5.9, 69.94
a, g365acn2_044_AKR.par, Middle_word, NN, no_pause, p_stress, 0, 11.3, 0.7, 4.7, 5.9, 69.94
a, g365acn2_044_AKR.par, Middle_word, PWS, no_pause, p_stress, 0, 11.3, 1.2, 4.7, 5.9, 39.94
a, g365acn2_044_AKR.par, Middle_word, PIS, no_pause, p_stress, 0, 11.3, 1.6, 4.7, 5.9, 59.94
a, g365acn2_044_AKR.par, Middle_word, APPR, no_pause, s_stress, 0, 11.3, 0.8, 4.7, 5.9, 29.94
a, g365acn2_044_AKR.par, Middle_word, ADV, no_pause, p_stress, 0, 11.3, 1.1, 4.7, 5.9, 49.94
a, g365acn2_044_AKR.par, Middle_word, ART, no_pause, none, 0, 11.3, 1.1, 4.7, 5.9, 49.94
a, g365acn2_044_AKR.par, Middle_word, NE, no_pause, p_stress, 0, 11.3, 0.4, 4.7, 5.9, 159.94
a, g365acn2_044_AKR.par, Middle_word, KOUS, no_pause, p_stress, 0, 11.3, 1.5, 4.7, 5.9, 49.94
a, g365acn2_044_AKR.par, Middle_word, PWS, no_pause, p_stress, 0, 11.3, 0.9, 4.7, 5.9, 69.94
a, g365acn2_044_AKR.par, Middle_word, VVFIN, no_pause, p_stress, 0, 11.3, 0.9, 4.7, 5.9, 29.94
a, g365acn2_044_AKR.par, Middle_word, ADV, no_pause, p_stress, 0, 11.3, 1.1, 4.7, 5.9, 79.94
a, g365acn2_044_AKR.par, End_word, APPRART, no_pause, p_stress, 0, 11.3, 0.9, 4.7, 5.9, 59.94
a, g365acn2_047_AKR.par, Start_word, PDS, near_pause, none, 0, 12.4, 0.6, 5.9, 7.1, 179.94
a, g365acn2_047_AKR.par, End_word, NN, no_pause, p_stress, 0, 12.4, 0.9, 5.9, 7.1, 109.94
a, g365acn2_051_AKR.par, Start_word, ITJ, near_pause, p_stress, 0, 12.7, 0.4, 5.3, 7.0, 179.94
a, g365acn2_054_AKR.par, Middle_word, KOUS, no_pause, p_stress, 0, 12.7, 1.1, 4.7, 5.4, 79.94
a, g365acn2_057_AKR.par, Middle_word, NN, no_pause, s_stress, 0, 11.9, 1.0, 4.7, 6.0, 79.94
a, g365acn2_057_AKR.par, Middle_word, VVINF, no_pause, p_stress, 0, 11.9, 0.6, 4.7, 6.0, 159.94
a, g365acn2_057_AKR.par, Middle_word, ADV, no_pause, p_stress, 0, 11.9, 1.0, 4.7, 6.0, 89.94
a, g365acn2_057_AKR.par, Middle_word, PDS, no_pause, none, 0, 11.9, 1.1, 4.7, 6.0, 59.94
a, g365acn2_057_AKR.par, Middle_word, ADV, no_pause, none, 0, 11.9, 1.5, 4.7, 6.0, 69.94
a, g365acn2_057_AKR.par, Middle_word, VVFIN, no_pause, p_stress, 0, 11.9, 0.7, 4.7, 6.0, 109.94
a, g365acn2_057_AKR.par, End_word, APPRART, no_pause, p_stress, 0, 11.9, 0.8, 4.7, 6.0, 99.94
a, g365acn2_060_AKR.par, Start_word, ITJ, near_pause, p_stress, 0, 11.9, 0.8, 4.8, 6.0, 49.94
a, g365acn2_060_AKR.par, Start_word, ITJ, no_pause, none, 0, 11.9, 0.6, 4.8, 6.0, 219.94
a, g365acn2_060_AKR.par, Middle_word, PDS, no_pause, none, 0, 11.9, 0.9, 4.8, 6.0, 119.94
a, g365acn2_060_AKR.par, Middle_word, ADJD, no_pause, p_stress, 0, 11.9, 0.9, 4.8, 6.0, 79.94
a, g365acn2_060_AKR.par, Middle_word, NN, no_pause, p_stress, 1, 11.9, 1.0, 4.8, 6.0, 79.94
a, g365acn2_060_AKR.par, Middle_word, NN, no_pause, p_stress, 0, 11.9, 0.7, 4.8, 6.0, 69.94
a, g365acn2_060_AKR.par, Middle_word, ADV, no_pause, p_stress, 0, 11.9, 0.7, 4.8, 6.0, 79.94
a, g365acn2_060_AKR.par, Middle_word, APPRART, no_pause, p_stress, 0, 11.9, 0.7, 4.8, 6.0, 119.94
a, g365acn2_060_AKR.par, Middle_word, Ma, no_pause, none, 0, 11.9, 0.9, 4.8, 6.0, 89.94
a, g365acn2_065_AKR.par, End_word, ADV, no_pause, p_stress, 0, 8.2, 0.5, 2.3, 2.7, 139.94
a, g385acn1_003_ALF.par, Start_word, PWAV, near_pause, p_stress, 0, 14.6, 1.0, 4.2, 8.3, 69.94
a, g385acn1_003_ALF.par, Start_word, VVFIN, no_pause, p_stress, 0, 14.6, 0.6, 4.2, 8.3, 119.94
a, g385acn1_005_ALF.par, Middle_word, NN, no_pause, p_stress, 0, 14.2, 0.9, 5.4, 6.1, 99.94
a, g385acn1_005_ALF.par, Middle_word, NN, no_pause, none, 0, 14.2, 0.9, 5.4, 6.1, 59.94
a, g385acn1_007_ALF.par, Start_word, PDS, near_pause, none, 0, 15.0, 0.8, 4.6, 5.2, 79.94
a, g385acn1_010_ALF.par, Middle_word, ADV, no_pause, p_stress, 0, 14.2, 1.0, 5.6, 6.7, 99.94
a, g385acn1_010_ALF.par, Middle_word, PDS, no_pause, none, 0, 14.2, 0.6, 5.6, 6.7, 139.94
a, g385acn1_010_ALF.par, Middle_word, NN, no_pause, none, 0, 14.2, 1.1, 5.6, 6.7, 99.94
a, g385acn1_013_ALF.par, Start_word, PDS, near_pause, none, 0, 11.3, 1.0, 4.2, 5.6, 89.94
a, g385acn1_015_ALF.par, Middle_word, NE, no_pause, none, 0, 17.1, 1.4, 6.9, 10.7, 29.94
a, g385acn1_015_ALF.par, Middle_word, VVFIN, no_pause, p_stress, 0, 17.1, 0.8, 6.9, 10.7, 59.94
a, g385acn1_015_ALF.par, End_word, PDS, no_pause, none, 0, 17.1, 1.1, 6.9, 10.7, 79.94
a, g385acn1_019_ALF.par, Middle_word, PIS, no_pause, p_stress, 0, 15.8, 1.0, 5.8, 7.9, 109.94
a, g385acn1_019_ALF.par, End_word, NN, no_pause, p_stress, 0, 15.8, 0.8, 5.8, 7.9, 149.94
a, g385acn1_021_ALF.par, Middle_word, ADV, no_pause, p_stress, 0, 12.5, 1.3, 4.2, 5.8, 59.94
a, g385acn1_021_ALF.par, End_word, PDS, no_pause, none, 0, 12.5, 0.6, 4.2, 5.8, 119.94
a, g385acn1_025_ALF.par, Start_word, PDS, near_pause, none, 0, 17.9, 0.7, 7.0, 8.3, 69.94
a, g385acn1_025_ALF.par, Middle_word, VMFIN, no_pause, p_stress, 0, 17.9, 1.2, 7.0, 8.3, 29.94
a, g385acn1_025_ALF.par, Middle_word, PIS, no_pause, p_stress, 0, 17.9, 1.3, 7.0, 8.3, 39.94
a, g385acn1_025_ALF.par, Middle_word, PDS, no_pause, none, 0, 17.9, 1.3, 7.0, 8.3, 39.94
a, g385acn1_027_ALF.par, End_word, ADV, no_pause, p_stress, 0, 17.5, 1.5, 6.4, 9.5, 49.94
a, g385acn1_027_ALF.par, End_word, VVINF, no_pause, p_stress, 0, 17.5, 0.7, 6.4, 9.5, 59.94
a, g385acn1_031_ALF.par, Middle_word, NE, no_pause, none, 0, 13.5, 1.3, 6.0, 7.7, 69.94
a, g385acn1_031_ALF.par, Middle_word, PIAT, no_pause, p_stress, 0, 13.5, 1.4, 6.0, 7.7, 49.94
a, g385acn1_031_ALF.par, Middle_word, ADV, no_pause, p_stress, 0, 13.5, 1.7, 6.0, 7.7, 59.94
a, g385acn1_031_ALF.par, Middle_word, NE, no_pause, none, 0, 13.5, 0.9, 6.0, 7.7, 29.94
